V,I_0,I_1,I_2,I_3,I_4,I_5
0.40014999999992806,2.5646813239105098e-11,1.5572941507541205e-11,1.2132700195365408e-11,3.461695092239653e-11,5.394042117391037e-11,4.603323511714261e-11
0.41014999999992785,2.730918763664849e-11,1.6237369429751487e-11,1.3138822647379627e-11,3.867968055840665e-11,5.83469941573205e-11,4.8394513195675585e-11
0.42014999999992764,2.719666591439384e-11,1.6824432023317193e-11,1.3380642305875193e-11,4.1964696064346677e-11,5.843666741549436e-11,4.9957950322888576e-11
0.4301499999999274,2.708414419213919e-11,1.74114946168829e-11,1.362246196437076e-11,4.5249711570286703e-11,5.852634067366822e-11,5.152138745010157e-11
0.4401499999999272,2.7189014455607997e-11,1.7984260416402348e-11,1.4239002185585366e-11,4.7672470683389014e-11,5.844468377572715e-11,5.338702142766331e-11
0.450149999999927,2.780993398075143e-11,1.8523088212239953e-11,1.574506125949333e-11,4.804838904743e-11,5.79563200699363e-11,5.59700160796947e-11
0.4601499999999268,2.843085350589486e-11,1.906191600807756e-11,1.7251120333401297e-11,4.842430741147098e-11,5.746795636414546e-11,5.855301073172609e-11
0.47014999999992657,2.8718096163621154e-11,1.9614847588106074e-11,1.863254039359942e-11,4.8921889415137925e-11,5.8088564879097636e-11,6.14706204517755e-11
0.48014999999992636,2.8152819928274565e-11,2.020381325877936e-11,1.969551730002394e-11,4.973031271920424e-11,6.154251265845411e-11,6.524314609572566e-11
0.49014999999992614,2.7587543692927976e-11,2.079277892945265e-11,2.0758494206448462e-11,5.053873602327056e-11,6.499646043781059e-11,6.901567173967584e-11
0.5001499999999259,2.743631420386706e-11,2.166735778532386e-11,2.2011920583975195e-11,5.1554056718460576e-11,6.754075184985588e-11,7.182218465665189e-11
0.5101499999999257,2.842585113523913e-11,2.3328847621246343e-11,2.3790066364254416e-11,5.313941352282524e-11,6.757879137785493e-11,7.196717471291536e-11
0.5201499999999255,2.94153880666112e-11,2.499033745716883e-11,2.5568212144533634e-11,5.47247703271899e-11,6.761683090585401e-11,7.211216476917883e-11
0.5301499999999253,3.031763473007781e-11,2.6626432818712653e-11,2.7727443884171675e-11,5.650273902201334e-11,6.835398256089441e-11,7.227337213374234e-11
0.5401499999999251,3.0959678556720363e-11,2.8186830001850827e-11,3.10226516046187e-11,5.885486290625263e-11,7.117511176668853e-11,7.248292153833588e-11
0.5501499999999249,3.160172238336292e-11,2.9747227184989e-11,3.431785932506572e-11,6.120698679049191e-11,7.399624097248263e-11,7.269247094292942e-11
0.5601499999999247,3.222225364201345e-11,3.1139781999581297e-11,3.6698609724754274e-11,6.370696910963538e-11,7.661482246005703e-11,7.396312786290231e-11
0.5701499999999244,3.27731811281532e-11,3.198928393260838e-11,3.6120639466431173e-11,6.668534642423847e-11,7.857806213503294e-11,7.866699118284185e-11
0.5801499999999242,3.332410861429295e-11,3.2838785865635454e-11,3.554266920810808e-11,6.966372373884157e-11,8.054130181000886e-11,8.337085450278137e-11
0.590149999999924,3.427751470502963e-11,3.38609172541961e-11,3.4820220195769017e-11,7.331986820701664e-11,8.242097054268934e-11,8.730303835858612e-11
0.6001499999999238,3.6649612347779164e-11,3.5491547945320434e-11,3.358849991925163e-11,7.936506522114587e-11,8.400606115749197e-11,8.851513939725277e-11
0.6101499999999236,3.90217099905287e-11,3.712217863644478e-11,3.235677964273424e-11,8.541026223527509e-11,8.559115177229458e-11,8.97272404359194e-11
0.6201499999999234,4.111168546159733e-11,3.8983177154622277e-11,3.1787107718816125e-11,9.135510757819716e-11,8.606262329869525e-11,9.079635086059562e-11
0.6301499999999232,4.21142579990488e-11,4.173209826837633e-11,3.376921439678365e-11,9.691316055732212e-11,8.224179600843297e-11,9.131432270510824e-11
0.640149999999923,4.311683053650027e-11,4.448101938213038e-11,3.5751321074751174e-11,1.0247121353644709e-10,7.84209687181707e-11,9.183229454962084e-11
0.6501499999999227,4.384383535090448e-11,4.6716394577666984e-11,3.778906617582382e-11,1.0788947810150536e-10,7.480618802409012e-11,9.21121737864163e-11
0.6601499999999225,4.340288917144444e-11,4.677518516110036e-11,4.006262609165077e-11,1.1271527118501823e-10,7.206470382544669e-11,9.138293448516263e-11
0.6701499999999223,4.29619429919844e-11,4.683397574453375e-11,4.233618600747772e-11,1.1754106426853111e-10,6.932321962680326e-11,9.065369518390895e-11
0.6801499999999221,4.3341560515652346e-11,4.6846212427957725e-11,4.441110254610908e-11,1.2140444968027485e-10,6.809930031127401e-11,9.064118977316601e-11
0.6901499999999219,4.756821219264473e-11,4.6640191293464676e-11,4.555472288739459e-11,1.2075579639398254e-10,7.399015333209243e-11,9.398893505975344e-11
0.7001499999999217,5.1794863869637104e-11,4.643417015897163e-11,4.6698343228680094e-11,1.2010714310769023e-10,7.988100635291083e-11,9.733668034634086e-11
0.7101499999999215,5.56174081602276e-11,4.642606884480691e-11,4.8050292947070075e-11,1.1937722953728971e-10,8.390589843751392e-11,9.932923001249453e-11
0.7201499999999212,5.73293903510866e-11,4.7451658291135247e-11,5.049030020257251e-11,1.1822291175745558e-10,7.818529572524869e-11,9.4243897386823e-11
0.730149999999921,5.90413725419456e-11,4.847724773746358e-11,5.2930307458074943e-11,1.1706859397762145e-10,7.246469301298348e-11,8.915856476115147e-11
0.7401499999999208,6.085777531296602e-11,4.921897817503213e-11,5.5167183439812065e-11,1.172286548934459e-10,6.714244355729256e-11,8.62278470051906e-11
0.7501499999999206,6.328643959145093e-11,4.8296324596135924e-11,5.62130158581398e-11,1.250954674892469e-10,6.415590574959802e-11,9.593053682171392e-11
0.7601499999999204,6.571510386993585e-11,4.737367101723972e-11,5.725884827646753e-11,1.3296228008504786e-10,6.116936794190346e-11,1.0563322663823723e-10
0.7701499999999202,6.771205325706835e-11,4.703969165022947e-11,5.853374895416264e-11,1.397221550683869e-10,5.964061751923208e-11,1.1469785988306253e-10
0.78014999999992,6.683509049589959e-11,5.062449758068941e-11,6.133354966790674e-11,1.3911318196334893e-10,6.78163108379709e-11,1.1951497104922605e-10
0.7901499999999197,6.595812773473082e-11,5.420930351114935e-11,6.413335038165083e-11,1.3850420885831097e-10,7.599200415670974e-11,1.2433208221538958e-10
0.8001499999999195,6.589646584742656e-11,5.7492956240737605e-11,6.659879831546324e-11,1.384421684325671e-10,8.420225087069109e-11,1.2848295220353206e-10
0.8101499999999193,7.207838511155034e-11,5.847037515048187e-11,6.650376976552791e-11,1.425685432005349e-10,9.26771077846241e-11,1.2753174148166548e-10
0.8201499999999191,7.82603043756741e-11,5.944779406022613e-11,6.640874121559259e-11,1.466949179685027e-10,1.0115196469855711e-10,1.265805307597989e-10
0.8301499999999189,8.489318937685179e-11,6.049959248091885e-11,6.701830361599868e-11,1.5111100506559619e-10,1.0954197363441502e-10,1.2663340772913018e-10
0.8401499999999187,9.55667992494453e-11,6.221784317307801e-11,7.394111321744135e-11,1.581229608011848e-10,1.1717173116506163e-10,1.3568307042637711e-10
0.8501499999999185,1.062404091220388e-10,6.393609386523719e-11,8.086392281888401e-11,1.651349165367734e-10,1.2480148869570827e-10,1.4473273312362405e-10
0.8601499999999183,1.1592807339306842e-10,6.563824896955017e-11,8.774105585150381e-11,1.7159627518982796e-10,1.3211996650014237e-10,1.5311977355016843e-10
0.870149999999918,1.1505665280128044e-10,6.716802673609187e-11,9.412901101703052e-11,1.7216095829559558e-10,1.3610476236518822e-10,1.5441039326420772e-10
0.8801499999999178,1.1418523220949247e-10,6.869780450263358e-11,1.0051696618255722e-10,1.727256414013632e-10,1.4008955823023406e-10,1.5570101297824704e-10
0.8901499999999176,1.1326416487080787e-10,7.023576224081947e-11,1.0700857577516747e-10,1.7336171545934303e-10,1.439181375065218e-10,1.5713097192796875e-10
0.9001499999999174,1.116865316630536e-10,7.188189806774723e-11,1.1487098936310799e-10,1.7494191708887436e-10,1.4568079128370993e-10,1.604036575836683e-10
0.9101499999999172,1.1010889845529933e-10,7.352803389467498e-11,1.2273340295104852e-10,1.7652211871840569e-10,1.4744344506089805e-10,1.6367634323936788e-10
0.920149999999917,1.085438997488407e-10,7.520800458878481e-11,1.2993620668249541e-10,1.7911029632360537e-10,1.488724538757023e-10,1.6692189326660298e-10
0.9301499999999168,1.0719515243415797e-10,7.746709090823355e-11,1.2584916634665256e-10,1.9895093229770203e-10,1.4459081485517238e-10,1.6970299145004627e-10
0.9401499999999166,1.0584640511947523e-10,7.972617722768228e-11,1.2176212601080973e-10,2.1879156827179873e-10,1.4030917583464245e-10,1.7248408963348954e-10
0.9501499999999163,1.0478637991428846e-10,8.198990372997179e-11,1.1810204868956485e-10,2.380876999870234e-10,1.365529110597159e-10,1.7547782239024062e-10
0.9601499999999161,1.1063768520699149e-10,8.436470533225697e-11,1.246624650790838e-10,2.4434967613604483e-10,1.453728741766643e-10,1.835615283879519e-10
0.9701499999999159,1.164889904996945e-10,8.673950693454216e-11,1.3122288146860272e-10,2.5061165228506626e-10,1.5419283729361268e-10,1.9164523438566317e-10
0.9801499999999157,1.2208035548061575e-10,8.915913315930617e-11,1.379531697618877e-10,2.5679474452398423e-10,1.6317718371427259e-10,1.9937617496732335e-10
0.9901499999999155,1.175754730494527e-10,9.331977629521204e-11,1.5128139108459646e-10,2.599139354088636e-10,1.7854628243945555e-10,1.9340548191445624e-10
1.0001499999999153,1.1307059061828964e-10,9.74804194311179e-11,1.6460961240730526e-10,2.63033126293743e-10,1.939153811646385e-10,1.874347888615891e-10
1.010149999999915,1.0865063044399039e-10,1.0161727414438803e-10,1.7783518552994798e-10,2.661025520722028e-10,2.0926146513595432e-10,1.81549808525768e-10
1.0201499999999148,1.126379737064115e-10,1.0339907501470309e-10,1.8089858683734425e-10,2.6424523231090936e-10,2.223290884724714e-10,1.841503871847729e-10
1.0301499999999146,1.1662531696883263e-10,1.0518087588501813e-10,1.8396198814474052e-10,2.6238791254961586e-10,2.353967118089885e-10,1.8675096584377782e-10
1.0401499999999144,1.2061266023125377e-10,1.0696267675533318e-10,1.870253894521368e-10,2.6053059278832237e-10,2.4846433514550553e-10,1.8935154450278272e-10
1.0501499999999142,1.2528576922255738e-10,1.1188614514875001e-10,1.6450416705610604e-10,2.602633300057999e-10,2.528471774593487e-10,1.9130598543156154e-10
1.060149999999914,1.2996232427280606e-10,1.1682540081617943e-10,1.4185437871159568e-10,2.6000405745936544e-10,2.571863776574249e-10,1.9325717943706731e-10
1.0701499999999138,1.3463887932305473e-10,1.2176465648360887e-10,1.1920459036708532e-10,2.5974478491293096e-10,2.615255778555011e-10,1.952083734425731e-10
1.0801499999999136,1.4262332941289943e-10,1.2360052848883279e-10,1.3180215399630288e-10,2.5782142743251974e-10,2.636227701854657e-10,1.9318075963366215e-10
1.0901499999999134,1.5067528756480636e-10,1.2537306613357569e-10,1.4511905133958611e-10,2.558641090350737e-10,2.656742072527957e-10,1.9107194566523767e-10
1.1001499999999131,1.587272457167133e-10,1.2714560377831859e-10,1.5843594868286935e-10,2.539067906376276e-10,2.6772564432012563e-10,1.8896313169681316e-10
1.110149999999913,1.6073416544863517e-10,1.2935015013303755e-10,1.5560184121943725e-10,2.622867522266883e-10,2.755016313128296e-10,1.934435445292055e-10
1.1201499999999127,1.625218350823665e-10,1.3157036519744878e-10,1.5218194601675073e-10,2.7104164106924203e-10,2.834852444686836e-10,1.9816294486220707e-10
1.1301499999999125,1.643095047160978e-10,1.3379058026186e-10,1.4876205081406424e-10,2.7979652991179577e-10,2.914688576245375e-10,2.0288234519520866e-10
1.1401499999999123,1.695647296145898e-10,1.4382796004029196e-10,1.4779076250208648e-10,2.8829171260685103e-10,2.90091417964302e-10,2.1291474215166698e-10
1.150149999999912,1.75002457421787e-10,1.5427676954059021e-10,1.4694834823701188e-10,2.9677322655729855e-10,2.8822129131365527e-10,2.2322677050941132e-10
1.1601499999999119,1.8044018522898422e-10,1.6472557904088844e-10,1.4610593397193727e-10,3.052547405077461e-10,2.8635116466300855e-10,2.3353879886715566e-10
1.1701499999999116,1.8705661754440282e-10,1.6662432829232214e-10,1.505320144904306e-10,3.2368592456954244e-10,2.9010530369014695e-10,2.3736249679771746e-10
1.1801499999999114,1.9375499188446904e-10,1.6792868832850785e-10,1.5532435400462622e-10,3.4280879692795006e-10,2.9425043444895287e-10,2.4073513432418504e-10
1.1901499999999112,2.0045336622453526e-10,1.6923304836469356e-10,1.601166935188218e-10,3.619316692863577e-10,2.9839556520775873e-10,2.4410777185065267e-10
1.200149999999911,2.0669264684793054e-10,1.7136693473079523e-10,1.6052909308782332e-10,3.63358386985453e-10,3.0943752454632354e-10,2.635510795031531e-10
1.2101499999999108,2.1289200627856704e-10,1.7357295382124613e-10,1.6056062831371855e-10,3.632463086270312e-10,3.2107920810928746e-10,2.8439183673199884e-10
1.2201499999999106,2.190913657092035e-10,1.75778972911697e-10,1.6059216353961378e-10,3.6313423026860947e-10,3.3272089167225143e-10,3.052325939608446e-10
1.2301499999999104,2.1454620446072802e-10,1.7679734531629568e-10,1.6020961285431903e-10,3.719848050998268e-10,3.237488651869396e-10,3.153135034284663e-10
1.2401499999999102,2.0886003216656565e-10,1.776895959489325e-10,1.5978308844393761e-10,3.8178716611057286e-10,3.125877721476033e-10,3.2425177419566347e-10
1.25014999999991,2.0317385987240327e-10,1.7858184658156927e-10,1.593565640335562e-10,3.915895271213189e-10,3.014266791082669e-10,3.331900449628606e-10
1.2601499999999097,2.019313788690591e-10,1.832813692306166e-10,1.6570475412658645e-10,4.0859965375600605e-10,3.106642566014293e-10,3.3520383373228503e-10
1.2701499999999095,2.0124373446113206e-10,1.884562655510477e-10,1.7289883095746523e-10,4.2650973762841036e-10,3.2244879970686853e-10,3.3635303588548563e-10
1.2801499999999093,2.0055609005320504e-10,1.9363116187147877e-10,1.8009290778834404e-10,4.4441982150081466e-10,3.342333428123078e-10,3.375022380386863e-10
1.290149999999909,2.011042337962147e-10,2.0247845751368796e-10,1.8412490005481575e-10,4.627963289064056e-10,3.406774954598403e-10,3.5008285543836043e-10
1.3001499999999089,2.018305346410903e-10,2.1185518372178058e-10,1.877010311597908e-10,4.812400781485943e-10,3.4635175200010554e-10,3.643114800704994e-10
1.3101499999999087,2.025568354859659e-10,2.212319099298732e-10,1.9127716226476585e-10,4.996838273907828e-10,3.520260085403707e-10,3.785401047026383e-10
1.3201499999999085,2.032766450151394e-10,2.3070855515856731e-10,1.9564394612137187e-10,5.150501413993015e-10,3.652289752767358e-10,3.924031947736845e-10
1.3301499999999082,2.0399538903149099e-10,2.402016015303416e-10,2.0014051116306334e-10,5.299113117896827e-10,3.7966773728403234e-10,4.062062844103675e-10
1.340149999999908,2.0471413304784253e-10,2.4969464790211593e-10,2.0463707620475478e-10,5.447724821800638e-10,3.9410649929132895e-10,4.2000937404705054e-10
1.3501499999999078,2.1652314780373137e-10,2.570070982825179e-10,2.1272705452490872e-10,5.630423245323006e-10,4.1051210569556065e-10,4.278288368915836e-10
1.3601499999999076,2.303820230282086e-10,2.639165001147233e-10,2.2148121823781066e-10,5.819422057780049e-10,4.272812520594408e-10,4.3454232132422023e-10
1.3701499999999074,2.442408982526859e-10,2.7082590194692877e-10,2.302353819507126e-10,6.008420870237092e-10,4.4405039842332097e-10,4.4125580575685683e-10
1.3801499999999072,2.4749291937323767e-10,2.621152611154732e-10,2.337513334639285e-10,6.286787032923899e-10,4.665263296159231e-10,4.4488111143152994e-10
1.390149999999907,2.4855703693300543e-10,2.50182633196369e-10,2.361867852350396e-10,6.583587232872816e-10,4.901794142533688e-10,4.478694103901037e-10
1.4001499999999067,2.4962115449277325e-10,2.382500052772647e-10,2.386222370061506e-10,6.880387432821733e-10,5.138324988908145e-10,4.5085770934867743e-10
1.4101499999999065,2.522529028533428e-10,2.482124492940255e-10,2.7296671927782873e-10,6.780283237171236e-10,5.18771972709426e-10,4.6418648553439557e-10
1.4201499999999063,2.55242856777754e-10,2.631779441465624e-10,3.146024542196187e-10,6.589485899523148e-10,5.194353634659765e-10,4.798780734699507e-10
1.430149999999906,2.5823281070216524e-10,2.7814343899909937e-10,3.562381891614087e-10,6.39868856187506e-10,5.200987542225271e-10,4.955696614055059e-10
1.440149999999906,2.6162187061992863e-10,2.7319776582411975e-10,3.8246948817218177e-10,6.156114516204257e-10,5.182360686062954e-10,4.943198550801922e-10
1.4501499999999057,2.6511133141963007e-10,2.632431505042526e-10,4.04825578644387e-10,5.900515291167777e-10,5.157379119625807e-10,4.88808196130806e-10
1.4601499999999055,2.686007922193315e-10,2.532885351843855e-10,4.2718166911659226e-10,5.644916066131298e-10,5.132397553188661e-10,4.832965371814197e-10
1.4701499999999053,2.784591105797987e-10,2.537111738734288e-10,4.5244084473418306e-10,5.770164598883283e-10,5.115828126225725e-10,4.947426209235326e-10
1.480149999999905,2.9007211418669733e-10,2.5699285193243374e-10,4.7849984993269e-10,6.000340575113461e-10,5.101576329526223e-10,5.108607358156053e-10
1.4901499999999048,3.0168511779359595e-10,2.6027452999143867e-10,5.045588551311971e-10,6.230516551343639e-10,5.087324532826721e-10,5.269788507076778e-10
1.5001499999999046,3.107780172733626e-10,2.675761777102191e-10,4.901079881300209e-10,6.642955717657637e-10,5.346622612578409e-10,5.554639436947074e-10
1.5101499999999044,3.191139023793989e-10,2.7608538458564175e-10,4.634883558770531e-10,7.110144944975039e-10,5.688092371736609e-10,5.876639546792505e-10
1.5201499999999042,3.274497874854352e-10,2.8459459146106444e-10,4.368687236240853e-10,7.577334172292439e-10,6.029562130894809e-10,6.198639656637937e-10
1.530149999999904,3.27282820180983e-10,2.954349736944091e-10,4.312519415002745e-10,7.823082867568593e-10,6.09424229049988e-10,6.286265620837111e-10
1.5401499999999038,3.243417127000212e-10,3.0703592507639897e-10,4.3248754814574713e-10,7.996584386604742e-10,6.068617090033877e-10,6.297424688707425e-10
1.5501499999999035,3.214006052190594e-10,3.1863687645838884e-10,4.3372315479121974e-10,8.170085905640892e-10,6.042991889567874e-10,6.308583756577741e-10
1.5601499999999033,3.2493298863364736e-10,3.3064114211902933e-10,4.6429934667505405e-10,7.984740853001267e-10,6.141457978540132e-10,6.3664166783913e-10
1.5701499999999031,3.307516793876439e-10,3.427878503056957e-10,5.052380456598291e-10,7.672658377882535e-10,6.283750625760028e-10,6.440733870678197e-10
1.580149999999903,3.365703701416404e-10,3.5493455849236203e-10,5.461767446446042e-10,7.360575902763803e-10,6.426043272979925e-10,6.515051062965094e-10
1.5901499999999027,3.5252847935446026e-10,3.647337814420113e-10,5.578282531093995e-10,7.364881597900392e-10,6.524014391239976e-10,6.932413468351809e-10
1.6001499999999025,3.7235189173685373e-10,3.736381067045775e-10,5.583150314859247e-10,7.489799357946808e-10,6.605089457022799e-10,7.480550015755313e-10
1.6101499999999023,3.921753041192472e-10,3.825424319671436e-10,5.5880180986245e-10,7.614717117993225e-10,6.686164522805622e-10,8.028686563158817e-10
1.620149999999902,4.009260940496469e-10,3.9646139827008573e-10,5.53096680275667e-10,7.637973928863789e-10,6.755342774964898e-10,8.076835284064948e-10
1.6301499999999018,4.051102091832455e-10,4.124485498609644e-10,5.448378259355344e-10,7.619302777642894e-10,6.819614431674681e-10,7.918774336405913e-10
1.6401499999999016,4.092943243168441e-10,4.28435701451843e-10,5.365789715954019e-10,7.600631626421998e-10,6.883886088384465e-10,7.760713388746878e-10
1.6501499999999014,4.147862720789835e-10,4.536295516312098e-10,5.371925393731747e-10,7.595721148883807e-10,7.092452845034071e-10,7.671249418468523e-10
1.6601499999999012,4.208575915827976e-10,4.829019825707447e-10,5.41736602952279e-10,7.596906669644006e-10,7.364942539178011e-10,7.612174008156749e-10
1.670149999999901,4.269289110866117e-10,5.121744135102796e-10,5.462806665313833e-10,7.598092190404204e-10,7.637432233321951e-10,7.553098597844977e-10
1.6801499999999008,4.3773591569433564e-10,5.195311248019595e-10,5.531716730457517e-10,8.008226047885903e-10,7.905206080848755e-10,7.555056942167558e-10
1.6901499999999006,4.5079202148720436e-10,5.164794854639496e-10,5.611773043760335e-10,8.612580206887219e-10,8.170740249008618e-10,7.58600181892842e-10
1.7001499999999004,4.638481272800731e-10,5.134278461259398e-10,5.691829357063153e-10,9.216934365888535e-10,8.436274417168481e-10,7.616946695689282e-10
1.7101499999999001,4.739484398011392e-10,5.282257052187105e-10,5.942850675521336e-10,9.528809670317963e-10,8.631419020784276e-10,7.78665824767977e-10
1.7201499999999,4.825463355308903e-10,5.520963862895226e-10,6.280772758293134e-10,9.692019252281142e-10,8.790784916628716e-10,8.026904293719233e-10
1.7301499999998997,4.911442312606413e-10,5.759670673603345e-10,6.618694841064933e-10,9.855228834244323e-10,8.950150812473157e-10,8.267150339758697e-10
1.7401499999998995,5.247138141711179e-10,5.911083898837955e-10,6.765727127315134e-10,9.941817717960715e-10,9.107585085785186e-10,8.389333581330453e-10
1.7501499999998993,5.71848264192709e-10,6.015078386282398e-10,6.809066190758915e-10,9.986785481639985e-10,9.26397008265981e-10,8.447383941460136e-10
1.760149999999899,6.189827142143003e-10,6.119072873726841e-10,6.852405254202695e-10,1.0031753245319254e-09,9.420355079534433e-10,8.50543430158982e-10
1.7701499999998989,6.621253584005104e-10,6.139027168491387e-10,7.078814706761495e-10,1.0254392733703722e-09,9.371161015721057e-10,8.698488353588339e-10
1.7801499999998986,7.029536380659488e-10,6.110256738587905e-10,7.411364495510077e-10,1.0580042526937546e-09,9.202776564426202e-10,8.969814688237752e-10
1.7901499999998984,7.437819177313872e-10,6.081486308684423e-10,7.743914284258659e-10,1.0905692320171368e-09,9.034392113131347e-10,9.241141022887164e-10
1.8001499999998982,7.599894658777707e-10,6.031524771696962e-10,7.942178173320142e-10,1.1125442745304748e-09,9.009122826260816e-10,9.611559534758762e-10
1.810149999999898,7.609783741524971e-10,5.968464524504922e-10,8.057436862247834e-10,1.1279734337725972e-09,9.072316310931462e-10,1.0043229198249302e-09
1.8201499999998978,7.619672824272235e-10,5.905404277312884e-10,8.172695551175527e-10,1.1434025930147197e-09,9.135509795602107e-10,1.0474898861739842e-09
1.8301499999998976,7.631510781867865e-10,5.879305882083818e-10,8.339123141575951e-10,1.1687404799558737e-09,9.25122563691306e-10,1.078518969464164e-09
1.8401499999998974,7.644631829537849e-10,5.877542238479838e-10,8.53923904687777e-10,1.2006020234421083e-09,9.401520873890835e-10,1.1015567765112613e-09
1.8501499999998972,7.657752877207832e-10,5.875778594875857e-10,8.73935495217959e-10,1.232463566928343e-09,9.551816110868609e-10,1.1245945835583586e-09
1.860149999999897,7.699147004371799e-10,6.052385730145211e-10,8.912631503982469e-10,1.238146902061624e-09,9.57636060835138e-10,1.1264822760124539e-09
1.8701499999998967,7.760351520569808e-10,6.353973751297113e-10,9.067102250271687e-10,1.2254876830420554e-09,9.512794043463155e-10,1.1135505004177608e-09
1.8801499999998965,7.821556036767817e-10,6.655561772449014e-10,9.221572996560904e-10,1.2128284640224869e-09,9.449227478574932e-10,1.1006187248230678e-09
1.8901499999998963,7.712685789686873e-10,6.802557093820506e-10,9.392848086130491e-10,1.190513796515327e-09,9.551675259828409e-10,1.11708700999919e-09
1.900149999999896,7.47707571027925e-10,6.834349827392645e-10,9.576645784043919e-10,1.1610038820546312e-09,9.777837047723262e-10,1.1554642409862538e-09
1.9101499999998959,7.241465630871627e-10,6.866142560964783e-10,9.760443481957346e-10,1.1314939675939354e-09,1.0003998835618115e-09,1.1938414719733175e-09
1.9201499999998957,7.227540930309425e-10,7.038277952981507e-10,1.0049684459811633e-09,1.1364325919946486e-09,1.0299212713076675e-09,1.2091954052171823e-09
1.9301499999998954,7.389216476080235e-10,7.321580827140043e-10,1.0422448609235507e-09,1.1686584102616462e-09,1.0649123765424926e-09,1.2063122459826882e-09
1.9401499999998952,7.550892021851045e-10,7.604883701298578e-10,1.0795212758659382e-09,1.2008842285286441e-09,1.099903481777318e-09,1.2034290867481941e-09
1.950149999999895,7.805371291385461e-10,7.737023159266161e-10,1.1298515033615138e-09,1.2097805689055286e-09,1.131277328544652e-09,1.2111673566068438e-09
1.9601499999998948,8.137956089026252e-10,7.741940368242612e-10,1.1911680887522257e-09,1.19904233949193e-09,1.159606815975497e-09,1.2278448402698617e-09
1.9701499999998946,8.470540886667042e-10,7.746857577219063e-10,1.2524846741429377e-09,1.1883041100783316e-09,1.1879363034063424e-09,1.2445223239328796e-09
1.9801499999998944,8.829425356325661e-10,7.829839525445934e-10,1.2412670469635251e-09,1.178911934551337e-09,1.2230479679815535e-09,1.2490880763678013e-09
1.9901499999998942,9.211820138849697e-10,7.982606619369313e-10,1.165208229756562e-09,1.170723049619994e-09,1.264222487883045e-09,1.242826675128664e-09
2.000149999999894,9.594214921373735e-10,8.135373713292693e-10,1.0891494125495987e-09,1.162534164688651e-09,1.3053970077845365e-09,1.2365652738895263e-09
2.0101499999998937,9.88342809454125e-10,8.264408704995922e-10,1.0405315991106024e-09,1.189699158794686e-09,1.3332915865480673e-09,1.2327616711228737e-09
2.0201499999998935,1.0084182313013725e-09,8.370914391081795e-10,1.0179640173198866e-09,1.250426217407417e-09,1.3485792816186903e-09,1.2312913000446243e-09
2.0301499999998933,1.02849365314862e-09,8.477420077167668e-10,9.953964355291708e-10,1.311153276020148e-09,1.3638669766893134e-09,1.229820928966375e-09
2.040149999999893,1.0370714659497825e-09,8.631480644617114e-10,9.805890947540379e-10,1.3707939070090785e-09,1.4183599177264063e-09,1.2495152444547991e-09
2.050149999999893,1.0340128655710099e-09,8.833670196627724e-10,9.736356799970231e-10,1.4293349945477176e-09,1.5125314074998706e-09,1.2906297558053788e-09
2.0601499999998927,1.030954265192237e-09,9.035859748638334e-10,9.666822652400084e-10,1.4878760820863569e-09,1.6067028972733347e-09,1.3317442671559585e-09
2.0701499999998925,1.0400468068080082e-09,9.442605117902002e-10,9.807487969404518e-10,1.520599711212023e-09,1.7091182818391885e-09,1.3791501141887754e-09
2.0801499999998923,1.0621980445927506e-09,1.0069184332272802e-09,1.0174052296065209e-09,1.5255776070213097e-09,1.8203932877798168e-09,1.4333171891957396e-09
2.090149999999892,1.0843492823774933e-09,1.0695763546643604e-09,1.0540616622725897e-09,1.5305555028305965e-09,1.931668293720445e-09,1.487484264202704e-09
2.100149999999892,1.1221302566397939e-09,1.0788250937724024e-09,1.1025511976450787e-09,1.547038422958349e-09,1.9961692075256093e-09,1.541805502088624e-09
2.1101499999998916,1.1777498808868899e-09,1.0271164577570808e-09,1.1645461800042807e-09,1.576652345146076e-09,2.007285557927599e-09,1.5963026903267648e-09
2.1201499999998914,1.233369505133986e-09,9.754078217417591e-10,1.2265411623634827e-09,1.6062662673338033e-09,2.0184019083295886e-09,1.6507998785649058e-09
2.130149999999891,1.2543762177832789e-09,9.473030013973704e-10,1.2905060482316364e-09,1.6619400863315122e-09,2.034232821704201e-09,1.6730601647349734e-09
2.140149999999891,1.2334186039802943e-09,9.478151965136888e-10,1.3568592241948193e-09,1.7492086474807644e-09,2.055779621160917e-09,1.6562367731747746e-09
2.1501499999998908,1.2124609901773097e-09,9.48327391630007e-10,1.423212400158002e-09,1.8364772086300165e-09,2.077326420617633e-09,1.6394133816145759e-09
2.1601499999998905,1.2347342481417936e-09,9.364545017041269e-10,1.4861375877956096e-09,1.8962023578462226e-09,2.1263466450007305e-09,1.646499701837225e-09
2.1701499999998903,1.312703114358376e-09,9.086255411167642e-10,1.544646396880849e-09,1.9204425164011143e-09,2.210761693718473e-09,1.6843896095526472e-09
2.18014999999989,1.3906719805749584e-09,8.807965805294016e-10,1.6031552059660883e-09,1.944682674956006e-09,2.2951767424362164e-09,1.7222795172680695e-09
2.19014999999989,1.4155018587096768e-09,8.683558898983893e-10,1.6370971998695536e-09,1.936757438585655e-09,2.32794688760237e-09,1.7451852323093602e-09
2.2001499999998897,1.3675489522171404e-09,8.769920239952714e-10,1.637390807100731e-09,1.8847762821498355e-09,2.2899806482799827e-09,1.747567574445347e-09
