V_0,didv_0,V_1,didv_1,V_2,didv_2,V_3,didv_3,V_4,didv_4,V_5,didv_5
-1.7198500000000267,0.6137357842153793,-1.7198500000000267,0.4382869465278547,-1.7198500000000267,0.2794063278408065,-1.7198500000000267,0.6204587988505555,-1.7198500000000267,0.6448827023147283,-1.7198500000000267,0.5251982124516904
-1.709850000000027,0.6489025982837995,-1.709850000000027,0.39295696014100134,-1.709850000000027,0.2534406069428637,-1.709850000000027,0.5947485451595844,-1.709850000000027,0.6296094526096913,-1.709850000000027,0.5312614977292321
-1.6998500000000272,0.6619822800856129,-1.6998500000000272,0.367657569035336,-1.6998500000000272,0.25222409955258274,-1.6998500000000272,0.580146017068877,-1.6998500000000272,0.6188761199229166,-1.6998500000000272,0.5429833633023179
-1.6898500000000274,0.6369661724462121,-1.6898500000000274,0.3769068613442218,-1.6898500000000274,0.29369492772233746,-1.6898500000000274,0.5847020456676767,-1.6898500000000274,0.6159732163167785,-1.6898500000000274,0.5644651234997121
-1.6798500000000276,0.6119500648068115,-1.6798500000000276,0.3861561536531077,-1.6798500000000276,0.3351657558920922,-1.6798500000000276,0.5892580742664765,-1.6798500000000276,0.6130703127106404,-1.6798500000000276,0.5859468836971063
-1.6698500000000278,0.5833747977245033,-1.6698500000000278,0.3876128895466596,-1.6698500000000278,0.3629638205371298,-1.6698500000000278,0.5924441037482674,-1.6698500000000278,0.6131026514023176,-1.6698500000000278,0.6044484085998485
-1.659850000000028,0.548247441667672,-1.659850000000028,0.37472423749362715,-1.659850000000028,0.3655915705113597,-1.659850000000028,0.5931080894009888,-1.659850000000028,0.6185385043241294,-1.659850000000028,0.6174635912555511
-1.6498500000000282,0.5131200856108407,-1.6498500000000282,0.36183558544059474,-1.6498500000000282,0.36821932048558953,-1.6498500000000282,0.5937720750537102,-1.6498500000000282,0.6239743572459412,-1.6498500000000282,0.6304787739112536
-1.6398500000000285,0.48944447932898133,-1.6398500000000285,0.3458063729829979,-1.6398500000000285,0.36409871434919333,-1.6398500000000285,0.5884847734468274,-1.6398500000000285,0.6246187640078618,-1.6398500000000285,0.6420828224962534
-1.6298500000000287,0.4882985766106329,-1.6298500000000287,0.3235985505899329,-1.6298500000000287,0.34670166874276137,-1.6298500000000287,0.5714891529878139,-1.6298500000000287,0.61583667580228,-1.6298500000000287,0.6509106636958294
-1.6198500000000289,0.4871526738922845,-1.6198500000000289,0.3013907281968679,-1.6198500000000289,0.32930462313632936,-1.6198500000000289,0.5544935325288005,-1.6198500000000289,0.607054587596698,-1.6198500000000289,0.6597385048954053
-1.609850000000029,0.4824616177186759,-1.609850000000029,0.2839830204691535,-1.609850000000029,0.3160815949442326,-1.609850000000029,0.5328876465265127,-1.609850000000029,0.6015020740061389,-1.609850000000029,0.6663320450516433
-1.5998500000000293,0.4703059216609109,-1.5998500000000293,0.2766823864779329,-1.5998500000000293,0.31164733633895875,-1.5998500000000293,0.5015744312124802,-1.5998500000000293,0.6027497206299108,-1.5998500000000293,0.6682210631352004
-1.5898500000000295,0.458150225603146,-1.5898500000000295,0.26938175248671226,-1.5898500000000295,0.3072130777336849,-1.5898500000000295,0.4702612158984478,-1.5898500000000295,0.6039973672536826,-1.5898500000000295,0.6701100812187574
-1.5798500000000297,0.447708324527223,-1.5798500000000297,0.2636662718619272,-1.5798500000000297,0.29853443950574265,-1.5798500000000297,0.44090511583385444,-1.5798500000000297,0.6094274593350191,-1.5798500000000297,0.6676420665744085
-1.56985000000003,0.44115326566507423,-1.56985000000003,0.2615458776303501,-1.56985000000003,0.28022965925762733,-1.56985000000003,0.4159877019886389,-1.56985000000003,0.6243432283692648,-1.56985000000003,0.6552924156123838
-1.5598500000000302,0.43459820680292555,-1.5598500000000302,0.25942548339877297,-1.5598500000000302,0.26192487900951206,-1.5598500000000302,0.3910702881434234,-1.5598500000000302,0.6392589974035107,-1.5598500000000302,0.6429427646503589
-1.5498500000000304,0.42579848828230754,-1.5498500000000304,0.2566522075574978,-1.5498500000000304,0.24723465453428453,-1.5498500000000304,0.37399113817469964,-1.5498500000000304,0.6481503130639784,-1.5498500000000304,0.6341501388267681
-1.5398500000000306,0.41152982234630064,-1.5398500000000306,0.25228823391112726,-1.5398500000000306,0.24135102814502,-1.5398500000000306,0.3760093390256135,-1.5398500000000306,0.6423634931846814,-1.5398500000000306,0.6340239419488359
-1.5298500000000308,0.3972611564102938,-1.5298500000000308,0.2479242602647567,-1.5298500000000308,0.23546740175575545,-1.5298500000000308,0.3780275398765274,-1.5298500000000308,0.6365766733053846,-1.5298500000000308,0.6338977450709039
-1.519850000000031,0.38606108105384324,-1.519850000000031,0.24335778095289048,-1.519850000000031,0.23237928847416842,-1.519850000000031,0.38390207652951946,-1.519850000000031,0.6270878208093201,-1.519850000000031,0.6343017185421077
-1.5098500000000312,0.3829104969279479,-1.5098500000000312,0.2382600911271796,-1.5098500000000312,0.23662433276500844,-1.5098500000000312,0.39989250854754,-1.5098500000000312,0.6078878392749182,-1.5098500000000312,0.6360964287262836
-1.4998500000000314,0.37975991280205246,-1.4998500000000314,0.23316240130146873,-1.4998500000000314,0.24086937705584846,-1.4998500000000314,0.4158829405655605,-1.4998500000000314,0.5886878577405164,-1.4998500000000314,0.6378911389104596
-1.4898500000000316,0.37988000048852294,-1.4898500000000316,0.22853170330293293,-1.4898500000000316,0.24091755334413045,-1.4898500000000316,0.4302742284685916,-1.4898500000000316,0.5743223559546857,-1.4898500000000316,0.6354957639714144
-1.4798500000000319,0.38926072598870254,-1.4798500000000319,0.22522325419438957,-1.4798500000000319,0.2290826436019859,-1.4798500000000319,0.44013767154021805,-1.4798500000000319,0.5736452853345752,-1.4798500000000319,0.6212365081660427
-1.469850000000032,0.3986414514888822,-1.469850000000032,0.22191480508584618,-1.469850000000032,0.21724773385984136,-1.469850000000032,0.4500011146118444,-1.469850000000032,0.5729682147144647,-1.469850000000032,0.606977252360671
-1.4598500000000323,0.41008165890980525,-1.4598500000000323,0.21784978822067816,-1.4598500000000323,0.2076795337376585,-1.4598500000000323,0.45619958451519305,-1.4598500000000323,0.5748505132893443,-1.4598500000000323,0.5909982255979883
-1.4498500000000325,0.42783426213669373,-1.4498500000000325,0.21146586042662843,-1.4498500000000325,0.2050588907434464,-1.4498500000000325,0.4511647626749258,-1.4498500000000325,0.5845773824864031,-1.4498500000000325,0.569748030941667
-1.4398500000000327,0.4455868653635823,-1.4398500000000327,0.20508193263257868,-1.4398500000000327,0.20243824774923433,-1.4398500000000327,0.44612994083465857,-1.4398500000000327,0.5943042516834619,-1.4398500000000327,0.5484978362853457
-1.429850000000033,0.4590954436458221,-1.429850000000033,0.19953577610930473,-1.429850000000033,0.20272126547350827,-1.429850000000033,0.43710838387482953,-1.429850000000033,0.6013839001377492,-1.429850000000033,0.5304558495173678
-1.4198500000000331,0.4584756445146634,-1.4198500000000331,0.19677856377321026,-1.4198500000000331,0.21267058229976032,-1.4198500000000331,0.41481496844314103,-1.4198500000000331,0.599650939279358,-1.4198500000000331,0.5230940006982279
-1.4098500000000334,0.45785584538350477,-1.4098500000000334,0.1940213514371158,-1.4098500000000334,0.22261989912601238,-1.4098500000000334,0.3925215530114525,-1.4098500000000334,0.5979179784209668,-1.4098500000000334,0.5157321518790882
-1.3998500000000336,0.4515269042540327,-1.3998500000000336,0.19047465665881064,-1.3998500000000336,0.22651170330716927,-1.3998500000000336,0.37118060000601,-1.3998500000000336,0.592218488776301,-1.3998500000000336,0.5065428415381532
-1.3898500000000338,0.42447589216730897,-1.3898500000000338,0.18406243301612837,-1.3898500000000338,0.20841698010939708,-1.3898500000000338,0.35329673284404745,-1.3898500000000338,0.572121968721909,-1.3898500000000338,0.49072052271057187
-1.379850000000034,0.3974248800805852,-1.379850000000034,0.17765020937344614,-1.379850000000034,0.19032225691162488,-1.379850000000034,0.33541286568208495,-1.379850000000034,0.5520254486675168,-1.379850000000034,0.4748982038829904
-1.3698500000000342,0.37570689498220394,-1.3698500000000342,0.17109672081336608,-1.3698500000000342,0.1774756625108835,-1.3698500000000342,0.3203181201018466,-1.3698500000000342,0.5313319360447399,-1.3698500000000342,0.45616078158516
-1.3598500000000344,0.37518835547474827,-1.3598500000000344,0.16398168663635446,-1.3598500000000344,0.1854910328311203,-1.3598500000000344,0.31631047971486675,-1.3598500000000344,0.508265303709776,-1.3598500000000344,0.4258354604177849
-1.3498500000000346,0.3746698159672925,-1.3498500000000346,0.15686665245934278,-1.3498500000000346,0.19350640315135711,-1.3498500000000346,0.3123028393278869,-1.3498500000000346,0.48519867137481204,-1.3498500000000346,0.3955101392504099
-1.3398500000000348,0.3718037577519046,-1.3398500000000348,0.15035497596869377,-1.3398500000000348,0.20511165598174042,-1.3398500000000348,0.3084342747421585,-1.3398500000000348,0.4623355987049038,-1.3398500000000348,0.36863422915599836
-1.329850000000035,0.35866414992199636,-1.329850000000035,0.14648380032057443,-1.329850000000035,0.23242746990527685,-1.329850000000035,0.30517435371676,-1.329850000000035,0.44036337317133506,-1.329850000000035,0.3568541288113552
-1.3198500000000353,0.3455245420920881,-1.3198500000000353,0.14261262467245509,-1.3198500000000353,0.2597432838288133,-1.3198500000000353,0.3019144326913614,-1.3198500000000353,0.4183911476377663,-1.3198500000000353,0.34507402846671215
-1.3098500000000355,0.33150552709684705,-1.3098500000000355,0.13879686981751208,-1.3098500000000355,0.2796877120279273,-1.3098500000000355,0.29931596472732735,-1.3098500000000355,0.39753782263011306,-1.3098500000000355,0.3349400371165436
-1.2998500000000357,0.3132231873058215,-1.2998500000000357,0.13524979237510892,-1.2998500000000357,0.2638960070943001,-1.2998500000000357,0.29992419025969547,-1.2998500000000357,0.3821088750260107,-1.2998500000000357,0.33278630516083996
-1.289850000000036,0.29494084751479605,-1.289850000000036,0.1317027149327058,-1.289850000000036,0.24810430216067292,-1.289850000000036,0.30053241579206363,-1.289850000000036,0.36667992742190825,-1.289850000000036,0.3306325732051364
-1.2798500000000361,0.27957246538462344,-1.2798500000000361,0.12843567973301367,-1.2798500000000361,0.23292090769727608,-1.2798500000000361,0.3011825526200527,-1.2798500000000361,0.3514205722917848,-1.2798500000000361,0.3288572041968745
-1.2698500000000363,0.27996934136872903,-1.2698500000000363,0.12668374487213302,-1.2698500000000363,0.2210286288549595,-1.2698500000000363,0.3020594403038431,-1.2698500000000363,0.33707875593116216,-1.2698500000000363,0.329128875750469
-1.2598500000000366,0.2803662173528347,-1.2598500000000366,0.12493181001125236,-1.2598500000000366,0.2091363500126429,-1.2598500000000366,0.30293632798763354,-1.2598500000000366,0.32273693957053945,-1.2598500000000366,0.3294005473040636
-1.2498500000000368,0.28015922278383276,-1.2498500000000368,0.1228212800141058,-1.2498500000000368,0.19938343910828552,-1.2498500000000368,0.30265063741530346,-1.2498500000000368,0.308135251333087,-1.2498500000000368,0.3291532110402082
-1.239850000000037,0.276273328887632,-1.239850000000037,0.1185261172363795,-1.239850000000037,0.20266398252139356,-1.239850000000037,0.29528228923986904,-1.239850000000037,0.2919503720161763,-1.239850000000037,0.3257439760869697
-1.2298500000000372,0.2723874349914313,-1.2298500000000372,0.1142309544586532,-1.2298500000000372,0.20594452593450166,-1.2298500000000372,0.2879139410644346,-1.2298500000000372,0.2757654926992656,-1.2298500000000372,0.32233474113373123
-1.2198500000000374,0.2677014413723403,-1.2198500000000374,0.10985695339880848,-1.2198500000000374,0.20672658677426559,-1.2198500000000374,0.2795688192570402,-1.2198500000000374,0.26021907185876497,-1.2198500000000374,0.31875302178890597
-1.2098500000000376,0.25746554967523416,-1.2098500000000376,0.10493608996933013,-1.2098500000000376,0.19017790341421187,-1.2098500000000376,0.26444829939915376,-1.2098500000000376,0.24910132330716417,-1.2098500000000376,0.31397486309287514
-1.1998500000000378,0.24722965797812796,-1.1998500000000378,0.1000152265398518,-1.1998500000000378,0.17362922005415818,-1.1998500000000378,0.24932777954126736,-1.1998500000000378,0.2379835747555634,-1.1998500000000378,0.30919670439684427
-1.189850000000038,0.23659165798123122,-1.189850000000038,0.09569257784639,-1.189850000000038,0.15768439165056003,-1.189850000000038,0.23489175017727948,-1.189850000000038,0.2277763008539662,-1.189850000000038,0.3052410057240479
-1.1798500000000383,0.2227002362859023,-1.1798500000000383,0.09621003019906842,-1.1798500000000383,0.14662529880392908,-1.1798500000000383,0.22599387117323128,-1.1798500000000383,0.22493559457541176,-1.1798500000000383,0.3079397563304076
-1.1698500000000385,0.20880881459057332,-1.1698500000000385,0.09672748255174685,-1.1698500000000385,0.1355662059572981,-1.1698500000000385,0.21709599216918307,-1.1698500000000385,0.22209488829685728,-1.1698500000000385,0.3106385069367673
-1.1598500000000387,0.19581535617289014,-1.1598500000000387,0.09739191863719478,-1.1598500000000387,0.12592142937898662,-1.1598500000000387,0.20863616953716252,-1.1598500000000387,0.21931797589534258,-1.1598500000000387,0.31313154076427996
-1.149850000000039,0.19137617950579514,-1.149850000000039,0.09945656817698348,-1.149850000000039,0.1297498761994816,-1.149850000000039,0.20434941023885603,-1.149850000000039,0.21714878411197075,-1.149850000000039,0.31366485159321317
-1.139850000000039,0.18693700283870018,-1.139850000000039,0.10152121771677218,-1.139850000000039,0.13357832301997663,-1.139850000000039,0.20006265094054954,-1.139850000000039,0.2149795923285989,-1.139850000000039,0.31419816242214643
-1.1298500000000393,0.1828384909146698,-1.1298500000000393,0.10338077547707147,-1.1298500000000393,0.13703032608883442,-1.1298500000000393,0.1958184394692951,-1.1298500000000393,0.21240397486172122,-1.1298500000000393,0.3135131770985302
-1.1198500000000395,0.1826576235360922,-1.1198500000000395,0.10288177777311636,-1.1198500000000395,0.136153226013633,-1.1198500000000395,0.19206352800916596,-1.1198500000000395,0.20515446203427606,-1.1198500000000395,0.29881778601984627
-1.1098500000000397,0.18247675615751455,-1.1098500000000397,0.10238278006916122,-1.1098500000000397,0.13527612593843158,-1.1098500000000397,0.1883086165490368,-1.1098500000000397,0.19790494920683094,-1.1098500000000397,0.2841223949411623
-1.09985000000004,0.1821365147335136,-1.09985000000004,0.10167079058899664,-1.09985000000004,0.13432058992954513,-1.09985000000004,0.1848949110257276,-1.09985000000004,0.1911863345412093,-1.09985000000004,0.2698069702241823
-1.0898500000000402,0.17950373896365818,-1.0898500000000402,0.09789499632777196,-1.0898500000000402,0.13223678318219192,-1.0898500000000402,0.18638932167084313,-1.0898500000000402,0.19210448574232009,-1.0898500000000402,0.2609572154797641
-1.0798500000000404,0.17687096319380274,-1.0798500000000404,0.09411920206654728,-1.0798500000000404,0.1301529764348387,-1.0798500000000404,0.18788373231595862,-1.0798500000000404,0.19302263694343083,-1.0798500000000404,0.2521074607353458
-1.0698500000000406,0.17408340817714765,-1.0698500000000406,0.09035488532102094,-1.0698500000000406,0.12918539113351382,-1.0698500000000406,0.1895125514195536,-1.0698500000000406,0.19420824851524712,-1.0698500000000406,0.24381996972647907
-1.0598500000000408,0.16835504747104704,-1.0598500000000408,0.0868086413737821,-1.0598500000000408,0.14942601330854322,-1.0598500000000408,0.19369513123447707,-1.0598500000000408,0.20047560713090365,-1.0598500000000408,0.246215489694007
-1.049850000000041,0.16262668676494646,-1.049850000000041,0.08326239742654323,-1.049850000000041,0.16966663548357264,-1.049850000000041,0.19787771104940055,-1.049850000000041,0.20674296574656015,-1.049850000000041,0.24861100966153496
-1.0398500000000412,0.15708069078052544,-1.0398500000000412,0.07977255637896687,-1.0398500000000412,0.18891503203640747,-1.0398500000000412,0.2020084218542854,-1.0398500000000412,0.2129895753749369,-1.0398500000000412,0.2507486188634717
-1.0298500000000415,0.1565627506944554,-1.0298500000000415,0.07783782385084598,-1.0298500000000415,0.18080635071682477,-1.0298500000000415,0.20470902995364532,-1.0298500000000415,0.2186641057825303,-1.0298500000000415,0.24577525981324067
-1.0198500000000417,0.15604481060838535,-1.0198500000000417,0.07590309132272513,-1.0198500000000417,0.1726976693972421,-1.0198500000000417,0.20740963805300522,-1.0198500000000417,0.2243386361901237,-1.0198500000000417,0.2408019007630096
-1.0098500000000419,0.15548123975007788,-1.0098500000000419,0.07398442934620032,-1.0098500000000419,0.16420054197202555,-1.0098500000000419,0.21000019272960105,-1.0098500000000419,0.23003799828519172,-1.0098500000000419,0.23584206542019057
-0.9998500000000421,0.15268176105165857,-0.9998500000000421,0.07285322439805168,-0.9998500000000421,0.13666955536667366,-0.9998500000000421,0.2071981296896026,-0.9998500000000421,0.23695411306677816,-0.9998500000000421,0.2315448917407034
-0.9898500000000423,0.14988228235323928,-0.9898500000000423,0.07172201944990304,-0.9898500000000423,0.10913856876132179,-0.9898500000000423,0.20439606664960414,-0.9898500000000423,0.24387022784836462,-0.9898500000000423,0.2272477180612162
-0.9798500000000425,0.14702737587586662,-0.9798500000000425,0.07060230060271849,-0.9798500000000425,0.08172730998234559,-0.9798500000000425,0.201567114856917,-0.9798500000000425,0.2507495240313518,-0.9798500000000425,0.22296537837629735
-0.9698500000000427,0.13314234137734463,-0.9698500000000427,0.07176831584934273,-0.9698500000000427,0.07814188867249923,-0.9698500000000427,0.1933873012746074,-0.9698500000000427,0.2503019190868236,-0.9698500000000427,0.22163500361301228
-0.959850000000043,0.11925730687882263,-0.959850000000043,0.07293433109596696,-0.959850000000043,0.07455646736265284,-0.959850000000043,0.18520748769229783,-0.959850000000043,0.24985431414229542,-0.959850000000043,0.22030462884972724
-0.9498500000000432,0.10537227238030066,-0.9498500000000432,0.0741003463425912,-0.9498500000000432,0.07097104605280646,-0.9498500000000432,0.17702767410998826,-0.9498500000000432,0.2494067091977672,-0.9498500000000432,0.2189742540864422
-0.9398500000000434,0.10099999962815705,-0.9398500000000434,0.07494834094337802,-0.9398500000000434,0.06606697740181648,-0.9398500000000434,0.16959889786862278,-0.9398500000000434,0.2402779624126197,-0.9398500000000434,0.21903200375599138
-0.9298500000000436,0.0967247860675277,-0.9298500000000436,0.07579309076335428,-0.9298500000000436,0.06114945452499431,-0.9298500000000436,0.1621777844994129,-0.9298500000000436,0.2310606414961174,-0.9298500000000436,0.21910391652967
-0.9198500000000438,0.09244957250689832,-0.9198500000000438,0.07663784058333055,-0.9198500000000438,0.05623193164817213,-0.9198500000000438,0.154756671130203,-0.9198500000000438,0.22184332057961506,-0.9198500000000438,0.2191758293033486
-0.909850000000044,0.09425930792218146,-0.909850000000044,0.07567726258204956,-0.909850000000044,0.055626056573700955,-0.909850000000044,0.1545088202347213,-0.909850000000044,0.21297698528863584,-0.909850000000044,0.21774410226330346
-0.8998500000000442,0.0962263481325203,-0.8998500000000442,0.07467001422674334,-0.8998500000000442,0.05513164387575686,-0.8998500000000442,0.15444640862357503,-0.8998500000000442,0.20411972348736193,-0.8998500000000442,0.21627350394370087
-0.8898500000000444,0.09819338834285916,-0.8898500000000444,0.07366276587143711,-0.8898500000000444,0.05463723117781277,-0.8898500000000444,0.15438399701242878,-0.8898500000000444,0.19526246168608802,-0.8898500000000444,0.21480290562409826
-0.8798500000000447,0.0995728204455534,-0.8798500000000447,0.07008958396224932,-0.8798500000000447,0.05653232837237957,-0.8798500000000447,0.15317964947968296,-0.8798500000000447,0.19476274257038836,-0.8798500000000447,0.20526168744408857
-0.8698500000000449,0.1009275775386188,-0.8698500000000449,0.06640865262904012,-0.8698500000000449,0.05852776655754684,-0.8698500000000449,0.15192734944339878,-0.8698500000000449,0.19461397580465994,-0.8698500000000449,0.19538156546037794
-0.8598500000000451,0.10228233463168421,-0.8598500000000451,0.06272772129583096,-0.8598500000000451,0.06052320474271409,-0.8598500000000451,0.15067504940711463,-0.8598500000000451,0.1944652090389315,-0.8598500000000451,0.18550144347666733
-0.8498500000000453,0.09910939672993034,-0.8498500000000453,0.05818014588135472,-0.8498500000000453,0.06006475032297066,-0.8498500000000453,0.14671533056827912,-0.8498500000000453,0.19922684673588292,-0.8498500000000453,0.17843569162265896
-0.8398500000000455,0.09567142068566019,-0.8398500000000455,0.05358183963412925,-0.8398500000000455,0.05946265214217791,-0.8398500000000455,0.1425971272795717,-0.8398500000000455,0.204275925278404,-0.8398500000000455,0.17153468483924017
-0.8298500000000457,0.09223344464139004,-0.8298500000000457,0.04898353338690378,-0.8298500000000457,0.058860553961385176,-0.8298500000000457,0.13847892399086423,-0.8298500000000457,0.20932500382092503,-0.8298500000000457,0.16463367805582138
-0.8198500000000459,0.08824463892412233,-0.8198500000000459,0.04736030203118463,-0.8198500000000459,0.055902535219874316,-0.8198500000000459,0.1348654296942602,-0.8198500000000459,0.2046297695455358,-0.8198500000000459,0.16453716382760444
-0.8098500000000461,0.08421411805089321,-0.8098500000000461,0.04596237755194639,-0.8098500000000461,0.0527660990864894,-0.8098500000000461,0.13129015776539132,-0.8098500000000461,0.19919658386908287,-0.8098500000000461,0.16495596400980025
-0.7998500000000464,0.0801835971776641,-0.7998500000000464,0.04456445307270816,-0.7998500000000464,0.049629662953104475,-0.7998500000000464,0.12771488583652238,-0.7998500000000464,0.19376339819262997,-0.7998500000000464,0.1653747641919961
-0.7898500000000466,0.07964819283489513,-0.7898500000000466,0.043897354760631314,-0.7898500000000466,0.04724062267720246,-0.7898500000000466,0.12507594315298237,-0.7898500000000466,0.1833101568248675,-0.7898500000000466,0.1655331348134319
-0.7798500000000468,0.07943955991188785,-0.7798500000000468,0.043298584100053654,-0.7798500000000468,0.04492145921466137,-0.7798500000000468,0.1225245413666325,-0.7798500000000468,0.17238757181398595,-0.7798500000000468,0.16566715690840925
-0.769850000000047,0.07923092698888057,-0.769850000000047,0.042699813439475987,-0.769850000000047,0.04260229575212029,-0.769850000000047,0.11997313958028262,-0.769850000000047,0.16146498680310437,-0.769850000000047,0.16580117900338662
-0.7598500000000472,0.0769875019271016,-0.7598500000000472,0.04093453637678954,-0.7598500000000472,0.04216742670285048,-0.7598500000000472,0.11941971365059213,-0.7598500000000472,0.15069188991279078,-0.7598500000000472,0.16180859824454896
-0.7498500000000474,0.07451648059094963,-0.7498500000000474,0.039038782836386565,-0.7498500000000474,0.04194332040428664,-0.7498500000000474,0.11908976600774887,-0.7498500000000474,0.13993551361946396,-0.7498500000000474,0.15735444727544293
-0.7398500000000476,0.07204545925479766,-0.7398500000000476,0.03714302929598359,-0.7398500000000476,0.04171921410572279,-0.7398500000000476,0.1187598183649056,-0.7398500000000476,0.12917913732613714,-0.7398500000000476,0.15290029630633692
-0.7298500000000478,0.07012551806229923,-0.7298500000000478,0.03561834197540914,-0.7298500000000478,0.04447460747587112,-0.7298500000000478,0.11488905635670073,-0.7298500000000478,0.12484171816286352,-0.7298500000000478,0.14699363482936723
-0.7198500000000481,0.06827760860273765,-0.7198500000000481,0.03414215675231794,-0.7198500000000481,0.04761945150377521,-0.7198500000000481,0.11055547419850163,-0.7198500000000481,0.12134332143770472,-0.7198500000000481,0.1408971155790858
-0.7098500000000483,0.06642969914317605,-0.7098500000000483,0.03266597152922672,-0.7098500000000483,0.050764295531679306,-0.7098500000000483,0.10622189204030252,-0.7098500000000483,0.11784492471254594,-0.7098500000000483,0.1348005963288044
-0.6998500000000485,0.06370191869597693,-0.6998500000000485,0.03214259153891073,-0.6998500000000485,0.056857338976389206,-0.6998500000000485,0.0995620179122617,-0.6998500000000485,0.118711916939864,-0.6998500000000485,0.1307039632966464
-0.6898500000000487,0.06084184889172144,-0.6898500000000487,0.031762466631913504,-0.6898500000000487,0.06339364673007516,-0.6898500000000487,0.09255238379288161,-0.6898500000000487,0.12023524913740291,-0.6898500000000487,0.12690801487132128
-0.6798500000000489,0.05798177908746593,-0.6798500000000489,0.03138234172491628,-0.6798500000000489,0.06992995448376113,-0.6798500000000489,0.08554274967350152,-0.6798500000000489,0.12175858133494179,-0.6798500000000489,0.12311206644599618
-0.6698500000000491,0.055089352732243344,-0.6698500000000491,0.03110730067892239,-0.6698500000000491,0.07388838714467795,-0.6698500000000491,0.08140171873195216,-0.6698500000000491,0.12123918726740802,-0.6698500000000491,0.12062003493471934
-0.6598500000000493,0.052191403566050044,-0.6598500000000493,0.030850195979141206,-0.6598500000000493,0.07740681256075689,-0.6598500000000493,0.0777503182555681,-0.6598500000000493,0.12037112837962217,-0.6598500000000493,0.1183505638145403
-0.6498500000000496,0.04929345439985674,-0.6498500000000496,0.030593091279360017,-0.6498500000000496,0.08092523797683583,-0.6498500000000496,0.07409891777918402,-0.6498500000000496,0.11950306949183634,-0.6498500000000496,0.11608109269436126
-0.6398500000000498,0.05255696284898041,-0.6398500000000498,0.028970359269864365,-0.6398500000000498,0.07927534294709417,-0.6398500000000498,0.07294694647795902,-0.6398500000000498,0.11762160202064521,-0.6398500000000498,0.11379625725377734
-0.62985000000005,0.0570019497039448,-0.62985000000005,0.027085764032933203,-0.62985000000005,0.07663440661147344,-0.62985000000005,0.07227424839124706,-0.62985000000005,0.11554581034366707,-0.62985000000005,0.1115084756576062
-0.6198500000000502,0.0614469365589092,-0.6198500000000502,0.025201168796002038,-0.6198500000000502,0.07399347027585274,-0.6198500000000502,0.0716015503045351,-0.6198500000000502,0.11347001866668892,-0.6198500000000502,0.10922069406143509
-0.6098500000000504,0.06433672480960313,-0.6098500000000504,0.023047646589214852,-0.6098500000000504,0.07205689784174574,-0.6098500000000504,0.07295357012513065,-0.6098500000000504,0.10992649261098979,-0.6098500000000504,0.10663622977689816
-0.5998500000000506,0.06689456374043218,-0.5998500000000506,0.020836723273339786,-0.5998500000000506,0.07027066833966224,-0.5998500000000506,0.07473775579927278,-0.5998500000000506,0.10606968603444858,-0.5998500000000506,0.10398844006476099
-0.5898500000000508,0.06945240267126124,-0.5898500000000508,0.01862579995746472,-0.5898500000000508,0.06848443883757875,-0.5898500000000508,0.07652194147341493,-0.5898500000000508,0.10221287945790736,-0.5898500000000508,0.10134065035262382
-0.579850000000051,0.0677340127914302,-0.579850000000051,0.017607413434785273,-0.579850000000051,0.0659337761499043,-0.579850000000051,0.07519814230391722,-0.579850000000051,0.10060883176410496,-0.579850000000051,0.09817642059685519
-0.5698500000000513,0.06500603118988971,-0.5698500000000513,0.016870577625959792,-0.5698500000000513,0.06320263541717087,-0.5698500000000513,0.07314056673744208,-0.5698500000000513,0.09953664679788882,-0.5698500000000513,0.09489026247478638
-0.5598500000000515,0.062278049588349205,-0.5598500000000515,0.016133741817134308,-0.5598500000000515,0.060471494684437466,-0.5598500000000515,0.07108299117096695,-0.5598500000000515,0.09846446183167266,-0.5598500000000515,0.09160410435271756
-0.5498500000000517,0.060498349946663775,-0.5498500000000517,0.016149712249375277,-0.5498500000000517,0.0577147256368231,-0.5498500000000517,0.06701353457274775,-0.5498500000000517,0.09691000520151495,-0.5498500000000517,0.09098944295425017
-0.5398500000000519,0.05896482855404281,-0.5398500000000519,0.016361114557530948,-0.5398500000000519,0.054951303363743154,-0.5398500000000519,0.06242178463701057,-0.5398500000000519,0.09523034868479537,-0.5398500000000519,0.09106831408475567
-0.5298500000000521,0.05743130716142184,-0.5298500000000521,0.01657251686568662,-0.5298500000000521,0.0521878810906632,-0.5298500000000521,0.057830034701273396,-0.5298500000000521,0.09355069216807575,-0.5298500000000521,0.0911471852152612
-0.5198500000000523,0.056340946802558266,-0.5198500000000523,0.016951218369701888,-0.5198500000000523,0.05114470041713833,-0.5198500000000523,0.05543994642998851,-0.5198500000000523,0.08869615304146501,-0.5198500000000523,0.09083232583714997
-0.5098500000000525,0.05537645601312214,-0.5098500000000525,0.01737743731352874,-0.5098500000000525,0.050590114301693974,-0.5098500000000525,0.05367518887286844,-0.5098500000000525,0.08293986245962934,-0.5098500000000525,0.09040563647893
-0.49985000000005275,0.054411965223686014,-0.49985000000005275,0.017803656257355596,-0.49985000000005275,0.05003552818624961,-0.49985000000005275,0.051910431315748386,-0.49985000000005275,0.07718357187779369,-0.49985000000005275,0.08997894712071006
