# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        18/01/2024
# Creation Comment                
# Ramp start value                -4.000e+000 V
# Ramp end value                  4.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         No
# Channel name and data unit      I(V) [A]
# Sample position                 3.362e+002, -3.772e+002 [nm]
# Averaged curves                 1-10
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
     1.8693e+000              1.134345955692e-010
     1.9095e+000              1.179541859084e-010
     1.9497e+000              1.270114046620e-010
     1.9899e+000              1.357407094832e-010
     2.0302e+000              1.469380107652e-010
     2.0704e+000              1.528273307490e-010
     2.1106e+000              1.627565767990e-010
     2.1508e+000              1.734695412787e-010
     2.1910e+000              1.800727000951e-010
     2.2312e+000              1.899030776451e-010
     2.2714e+000              1.997201998837e-010
     2.3116e+000              2.149301908730e-010
     2.3518e+000              2.251459462962e-010
     2.3920e+000              2.345825898008e-010
     2.4322e+000              2.489912890202e-010
     2.4724e+000              2.685729619404e-010
     2.5126e+000              2.724174846612e-010
     2.5528e+000              2.920402951520e-010
     2.5930e+000              2.998629103835e-010
     2.6332e+000              3.122801521604e-010
     2.6734e+000              3.227764900883e-010
     2.7136e+000              3.431827211610e-010
     2.7538e+000              3.496486144156e-010
     2.7940e+000              3.639761974910e-010
     2.8342e+000              3.787921645705e-010
     2.8744e+000              3.952747339365e-010
     2.9146e+000              4.161072074768e-010
     2.9548e+000              4.305971011404e-010
     2.9950e+000              4.610126028094e-010
     3.0352e+000              4.739440219216e-010
     3.0754e+000              4.923969055126e-010
     3.1156e+000              5.102957838078e-010
     3.1558e+000              5.489261513476e-010
     3.1960e+000              5.635015522641e-010
     3.2362e+000              5.849851734635e-010
     3.2764e+000              6.162432607664e-010
     3.3166e+000              6.450587001636e-010
     3.3568e+000              6.536606625215e-010
     3.3970e+000              6.727168059516e-010
     3.4372e+000              7.160449732083e-010
     3.4774e+000              7.560646935106e-010
     3.5176e+000              7.733938548734e-010
     3.5578e+000              8.048539374817e-010
     3.5980e+000              8.028172338548e-010
     3.6382e+000              8.234644691112e-010
     3.6784e+000              8.400215423952e-010
     3.7186e+000              8.690844116634e-010
     3.7588e+000              8.911126387507e-010
     3.7990e+000              9.048413044269e-010
     3.8392e+000              9.234219731080e-010
     3.8794e+000              1.010092251822e-009
     3.9196e+000              1.071933788079e-009
     3.9598e+000              1.091822855813e-009
     4.0000e+000              1.103873865971e-009
