V_0,didv_0,V_1,didv_1,V_2,didv_2,V_3,didv_3,V_4,didv_4
-0.009899999999998688,0.027956144905985768,-0.009899999999998688,0.02019050302622672,-0.009899999999998688,0.025713432449296435,-0.009899999999998688,0.04785986913294458,-0.009899999999998688,0.016534369344771618
0.00010000000000132125,0.02808052969032386,0.00010000000000132125,0.020463547123230525,0.00010000000000132125,0.02517801775004936,0.00010000000000132125,0.04979687201824182,0.00010000000000132125,0.017538143761256172
0.01010000000000133,0.028208261203221455,0.01010000000000133,0.020733607183007915,0.01010000000000133,0.024639212564507993,0.01010000000000133,0.05173930133666392,0.01010000000000133,0.018535180670738307
0.02010000000000134,0.02934680615706642,0.02010000000000134,0.020102397575073667,0.02010000000000134,0.02307637777612374,0.02010000000000134,0.055320677896099374,0.02010000000000134,0.0174972862986927
0.030100000000001348,0.03048535111091138,0.030100000000001348,0.019471187967139418,0.030100000000001348,0.021513542987739488,0.030100000000001348,0.058902054455534834,0.030100000000001348,0.016459391926647096
0.04010000000000136,0.031111307380219486,0.04010000000000136,0.018697319199497648,0.04010000000000136,0.021216229510988657,0.04010000000000136,0.055530000779819066,0.04010000000000136,0.01653802245368627
0.050100000000001366,0.031732033681133046,0.050100000000001366,0.017921994873200432,0.050100000000001366,0.020931828212485452,0.050100000000001366,0.052087000902088884,0.050100000000001366,0.016628044941004866
0.060100000000001375,0.03227809769456096,0.060100000000001375,0.01776173916405094,0.060100000000001375,0.021646242579192905,0.060100000000001375,0.04423745045716939,0.060100000000001375,0.01647474334520084
0.07010000000000138,0.032822357088996,0.07010000000000138,0.01761634992291108,0.07010000000000138,0.02238479874198683,0.07010000000000138,0.03628139182566136,0.07010000000000138,0.016315560503635185
0.08010000000000139,0.035448894562683006,0.08010000000000139,0.017361157165999234,0.08010000000000139,0.023079019780536978,0.08010000000000139,0.03276336538208119,0.08010000000000139,0.016758004157566033
0.0901000000000014,0.03815543649008967,0.0901000000000014,0.017101745582417033,0.0901000000000014,0.02377153739271432,0.0901000000000014,0.02941585523232522,0.0901000000000014,0.017223563263556365
0.10010000000000141,0.040787680180892114,0.10010000000000141,0.01895941717646754,0.10010000000000141,0.02382596813597191,0.10010000000000141,0.026442370164567523,0.10010000000000141,0.01792388748486388
0.11010000000000142,0.04341598049435163,0.11010000000000142,0.02092945291558163,0.11010000000000142,0.023846532432100748,0.11010000000000142,0.023488736470159297,0.11010000000000142,0.018636671859722315
0.12010000000000143,0.04427402301801281,0.12010000000000143,0.02222517068352872,0.12010000000000143,0.024493212428868125,0.12010000000000143,0.019856708100220454,0.12010000000000143,0.017731759634181603
0.13010000000000144,0.045011022273995754,0.13010000000000144,0.023474781239772195,0.13010000000000144,0.02518270375559359,0.13010000000000144,0.016178293769561685,0.13010000000000144,0.01671623567528053
0.14010000000000145,0.04896830210674578,0.14010000000000145,0.02272617472336262,0.14010000000000145,0.02591604812535034,0.14010000000000145,0.015602834002228793,0.14010000000000145,0.017650170748416728
0.15010000000000145,0.05319422939822881,0.15010000000000145,0.021810869707934662,0.15010000000000145,0.0266530508746449,0.15010000000000145,0.015286233933027657,0.15010000000000145,0.0187467367483856
0.16010000000000146,0.05796441113231358,0.16010000000000146,0.025144569014112314,0.16010000000000146,0.02720138017533544,0.16010000000000146,0.014844830230434175,0.16010000000000146,0.02293638577211587
0.17010000000000147,0.0627890781846345,0.17010000000000147,0.02890363618966888,0.17010000000000147,0.02773082137501065,0.17010000000000147,0.014390932434728833,0.17010000000000147,0.027435683371381664
0.18010000000000148,0.06549857878726179,0.18010000000000148,0.03470794126895026,0.18010000000000148,0.029440004531409655,0.18010000000000148,0.017831898706191313,0.18010000000000148,0.03392584816983542
0.1901000000000015,0.06796256899840715,0.1901000000000015,0.04074964003348503,0.1901000000000015,0.03128612202207102,0.1901000000000015,0.021724947414020767,0.1901000000000015,0.04064709576819453
0.2001000000000015,0.07100722846695015,0.2001000000000015,0.04195596878825948,0.2001000000000015,0.031157689376642074,0.2001000000000015,0.03601192584609711,0.2001000000000015,0.044907637117232745
0.2101000000000015,0.0741295738452129,0.2101000000000015,0.042515388630164436,0.2101000000000015,0.030765087892144733,0.2101000000000015,0.05168947537506618,0.2101000000000015,0.04883896833314232
0.22010000000000152,0.07697750906391138,0.22010000000000152,0.045352445895246445,0.22010000000000152,0.029492601776937726,0.22010000000000152,0.061900967816767946,0.22010000000000152,0.052277831451370514
0.23010000000000153,0.07978407750366526,0.23010000000000153,0.048532852415145246,0.23010000000000153,0.028087474825570984,0.23010000000000153,0.07128846316016009,0.23010000000000153,0.05564245599561
0.24010000000000153,0.08338925281037478,0.24010000000000153,0.05063854599454867,0.24010000000000153,0.02903747903303096,0.24010000000000153,0.07264697781979879,0.24010000000000153,0.05855518135470695
0.25010000000000154,0.08712877319750659,0.25010000000000154,0.05256344674284095,0.25010000000000154,0.0303836735288912,0.25010000000000154,0.07265482283170493,0.25010000000000154,0.06139188629013516
0.26010000000000155,0.09062620565083923,0.26010000000000155,0.04447238537047702,0.26010000000000155,0.03147485288487398,0.26010000000000155,0.06557314617377405,0.26010000000000155,0.062066423177586455
0.27010000000000156,0.09407821067716447,0.27010000000000156,0.034501844170248645,0.27010000000000156,0.03251817904358764,0.27010000000000156,0.05716113172031708,0.27010000000000156,0.062335232569099557
0.28010000000000157,0.09166620700373136,0.28010000000000157,0.028103100368218642,0.28010000000000157,0.034014685057608,0.28010000000000157,0.04452277024361688,0.28010000000000157,0.06252030671399723
0.2901000000000016,0.08804461890610334,0.2901000000000016,0.02244112056509243,0.2901000000000016,0.0356046696666312,0.2901000000000016,0.031012629103498356,0.2901000000000016,0.06268810857038921
0.3001000000000016,0.08684803946787105,0.3001000000000016,0.027868198458107857,0.3001000000000016,0.037815022242919265,0.3001000000000016,0.02820215232365364,0.3001000000000016,0.057011894258680494
0.3101000000000016,0.08620192211796728,0.3101000000000016,0.03581242441711597,0.3101000000000016,0.04016619454183785,0.3101000000000016,0.027820433711475866,0.3101000000000016,0.05000912412967423
0.3201000000000016,0.09194814477828808,0.3201000000000016,0.042219947716827355,0.3201000000000016,0.04041849532744577,0.3201000000000016,0.03178605707802021,0.3201000000000016,0.03695908017891184
0.3301000000000016,0.09927252619424881,0.3301000000000016,0.04824808557197461,0.3301000000000016,0.040152620851663295,0.3301000000000016,0.03682496437447243,0.3301000000000016,0.02241606837689442
0.3401000000000016,0.10321852040827247,0.3401000000000016,0.04812757176152916,0.3401000000000016,0.03491780930211513,0.3401000000000016,0.03667365475471855,0.3401000000000016,0.018243326976777687
0.35010000000000163,0.10626104225270418,0.35010000000000163,0.04636274172619296,0.35010000000000163,0.02835416920685906,0.35010000000000163,0.03513434035762826,0.35010000000000163,0.01684387715435287
0.36010000000000164,0.09491863179171857,0.36010000000000164,0.04444652378970551,0.36010000000000164,0.020812514798315074,0.36010000000000164,0.03790303810891308,0.36010000000000164,0.016801787834657803
0.37010000000000165,0.07939995066142215,0.37010000000000165,0.04248635452707741,0.37010000000000165,0.012986920750429702,0.37010000000000165,0.041922449064563695,0.37010000000000165,0.01715377091898068
0.38010000000000166,0.0668221128727798,0.38010000000000166,0.052302098289815455,0.38010000000000166,0.012064845166326589,0.38010000000000166,0.049576320196743726,0.38010000000000166,0.018213139746586688
0.39010000000000167,0.05516280620659548,0.39010000000000167,0.06579588312871433,0.39010000000000167,0.013298986635213842,0.39010000000000167,0.058365363929990956,0.39010000000000167,0.019493450578000088
0.4001000000000017,0.049101924595798166,0.4001000000000017,0.08760198644427085,0.4001000000000017,0.015026466979901752,0.4001000000000017,0.07737584490824753,0.4001000000000017,0.02593377086349335
0.4101000000000017,0.04492714340472853,0.4101000000000017,0.11220849651934062,0.4101000000000017,0.016920152400394017,0.4101000000000017,0.09982991169631708,0.4101000000000017,0.034112490055974574
0.4201000000000017,0.043373600683589544,0.4201000000000017,0.11880796352383735,0.4201000000000017,0.015362507136925423,0.4201000000000017,0.11565051981930023,0.4201000000000017,0.0364221743161047
0.4301000000000017,0.042765130335962166,0.4301000000000017,0.11891509527160248,0.4301000000000017,0.01256050455202984,0.4301000000000017,0.12907947277732235,0.4301000000000017,0.03661581196797401
0.4401000000000017,0.04786409805824789,0.4401000000000017,0.1077385067707754,0.4401000000000017,0.010340301766972601,0.4401000000000017,0.1328893435279241,0.4401000000000017,0.047342589869680284
0.4501000000000017,0.055171630581510596,0.4501000000000017,0.09219554108637751,0.4501000000000017,0.008345233717220164,0.4501000000000017,0.1329769896795411,0.4501000000000017,0.0621452986031508
0.46010000000000173,0.05748212755241547,0.46010000000000173,0.0769621214195046,0.46010000000000173,0.009463634778619771,0.46010000000000173,0.14234118909146837,0.46010000000000173,0.07795510896117573
0.47010000000000174,0.05773170025596546,0.47010000000000174,0.06185636762426619,0.47010000000000174,0.011866121970606425,0.47010000000000174,0.15553131159945258,0.47010000000000174,0.09418027761633292
0.48010000000000175,0.06279783120617072,0.48010000000000175,0.06410419775308512,0.48010000000000175,0.025975916279616866,0.48010000000000175,0.15002612389680475,0.48010000000000175,0.08490235293208159
0.49010000000000176,0.06997770354519416,0.49010000000000176,0.0739676294600813,0.49010000000000176,0.04522344968314435,0.49010000000000176,0.136316519483023,0.49010000000000176,0.06443242325716372
0.5001000000000018,0.09935926772199549,0.5001000000000018,0.08675431046374696,0.5001000000000018,0.05797685388607875,0.5001000000000018,0.12423762833115781,0.5001000000000018,0.04832473513280576
0.5101000000000018,0.139140743347028,0.5101000000000018,0.10091032557260618,0.5101000000000018,0.06768822106259975,0.5101000000000018,0.11292261020506497,0.5101000000000018,0.034260446501292854
0.5201000000000018,0.17281414809810483,0.5201000000000018,0.10344809813654057,0.5201000000000018,0.06416790423216076,0.5201000000000018,0.12434564588509463,0.5201000000000018,0.0311012486127331
0.5301000000000016,0.20345180504955274,0.5301000000000016,0.10021153458533741,0.5301000000000016,0.05407136121862744,0.5301000000000016,0.14706963046276839,0.5301000000000016,0.03336194612336121
0.5401000000000018,0.22280421997065214,0.5401000000000018,0.09336940889142033,0.5401000000000018,0.050512894942858065,0.5401000000000018,0.15700730534088486,0.5401000000000018,0.028476851870582708
0.550100000000002,0.23618615516316094,0.550100000000002,0.08461975337888235,0.550100000000002,0.05041341116137748,0.550100000000002,0.1601803576562429,0.550100000000002,0.019811262281203366
0.5601000000000018,0.258031516569108,0.5601000000000018,0.09781534261607419,0.5601000000000018,0.05189688977740962,0.5601000000000018,0.16711274763965298,0.5601000000000018,0.01286915499074642
0.5701000000000016,0.28461692479349804,0.5701000000000016,0.1233016383511541,0.5701000000000016,0.054266926116852965,0.5701000000000016,0.17615060130922466,0.5701000000000016,0.00689230533728242
0.5801000000000018,0.3072934395273081,0.5801000000000018,0.137173473662297,0.5801000000000018,0.05822832674808934,0.5801000000000018,0.18663266061182193,0.5801000000000018,-0.000221097221454805
0.5901000000000021,0.3276445678624168,0.5901000000000021,0.14413590907212304,0.5901000000000021,0.06313642415897214,0.5901000000000021,0.1979738725477812,0.5901000000000021,-0.008010630934365076
0.6001000000000019,0.34372980810805437,0.6001000000000019,0.1346551188301001,0.6001000000000019,0.06730699644658027,0.6001000000000019,0.19827148779046844,0.6001000000000019,-0.012271244771446503
0.6101000000000016,0.3571332359717145,0.6101000000000016,0.11483705643562053,0.6101000000000016,0.07101391287493154,0.6101000000000016,0.19162638589374303,0.6101000000000016,-0.01431335197649424
0.6201000000000019,0.3702527768807321,0.6201000000000019,0.10258639814094182,0.6201000000000019,0.06645209528308614,0.6201000000000019,0.1781256901510542,0.6201000000000019,-0.00581839840916332
0.6301000000000021,0.38318384708275727,0.6301000000000021,0.09535969032183504,0.6301000000000021,0.056400718832578196,0.6301000000000021,0.1600736101412483,0.6301000000000021,0.009672041428011405
0.6401000000000019,0.37847617678264933,0.6401000000000019,0.09010111627239119,0.6401000000000019,0.06024123361719215,0.6401000000000019,0.14154304115922234,0.6401000000000019,0.025289824002971292
0.6501000000000017,0.36135828531154557,0.6501000000000017,0.08622727688541744,0.6501000000000017,0.07385577068477085,0.6501000000000017,0.12267581809623039,0.6501000000000017,0.04099720206465266
0.6601000000000019,0.3204531932969893,0.6601000000000019,0.08989202847200614,0.6601000000000019,0.09222331753926824,0.6601000000000019,0.10844266151223791,0.6601000000000019,0.05170797898816788
0.6701000000000021,0.26189418589653873,0.6701000000000021,0.09915162283687953,0.6701000000000021,0.11411835946210304,0.6701000000000021,0.09764872499802377,0.6701000000000021,0.05871047701820299
0.6801000000000019,0.2145941123965521,0.6801000000000019,0.11110103876124179,0.6801000000000019,0.11751873490272889,0.6801000000000019,0.09708793156453434,0.6801000000000019,0.07100092995379027
0.6901000000000017,0.17614034410406346,0.6901000000000017,0.1251638859109153,0.6901000000000017,0.10638758667877488,0.6901000000000017,0.10456746483732152,0.6901000000000017,0.08744620460087961
0.7001000000000019,0.14634680365539993,0.7001000000000019,0.1301809384213437,0.7001000000000019,0.09827547240597266,0.7001000000000019,0.11335728953201768,0.7001000000000019,0.09990343737606365
0.7101000000000022,0.12372526176843758,0.7101000000000022,0.127706683853938,0.7101000000000022,0.09266358186236782,0.7101000000000022,0.12323223673882383,0.7101000000000022,0.10905795905806291
0.720100000000002,0.10406351082695668,0.720100000000002,0.1380269574786012,0.720100000000002,0.09440959957265217,0.720100000000002,0.12629811108020683,0.720100000000002,0.13433744688053406
0.7301000000000017,0.08699504763695459,0.7301000000000017,0.15955744623589319,0.7301000000000017,0.10260241494628228,0.7301000000000017,0.12339806229185288,0.7301000000000017,0.1737451883382666
0.740100000000002,0.07204531933182733,0.740100000000002,0.17803380517644024,0.740100000000002,0.10645718226032345,0.740100000000002,0.12469708752675715,0.740100000000002,0.2055932349022059
0.7501000000000022,0.059051346305045306,0.7501000000000022,0.1936909673630701,0.7501000000000022,0.10630759751936214,0.7501000000000022,0.1298721810908201,0.7501000000000022,0.23046310156418578
0.760100000000002,0.05190907798387082,0.760100000000002,0.19598861030669426,0.760100000000002,0.10300185204261342,0.760100000000002,0.1499258237590325,0.760100000000002,0.23566037948348065
0.7701000000000018,0.050456928834021336,0.7701000000000018,0.18529563591936019,0.7701000000000018,0.09662709819753754,0.7701000000000018,0.184447168021603,0.7701000000000018,0.22172829596266708
0.780100000000002,0.05113407744597474,0.780100000000002,0.18655566644677188,0.780100000000002,0.08490417807397006,0.780100000000002,0.22359963783924386,0.780100000000002,0.22605982288902232
0.7901000000000022,0.0540009906932898,0.7901000000000022,0.20010813813396416,0.7901000000000022,0.06768121676745517,0.7901000000000022,0.26751474590519736,0.7901000000000022,0.249173602344197
0.800100000000002,0.08239744765032392,0.800100000000002,0.21315111082558474,0.800100000000002,0.050607024433055856,0.800100000000002,0.30331760568419924,0.800100000000002,0.26379212601109614
0.8101000000000018,0.1384509102928636,0.8101000000000018,0.22564212627200386,0.8101000000000018,0.033693998485114104,0.8101000000000018,0.3303321964856799,0.8101000000000018,0.2692074559073724
0.820100000000002,0.1985421752393728,0.820100000000002,0.23505657899012591,0.820100000000002,0.0345633924955857,0.820100000000002,0.3313808485854856,0.820100000000002,0.2534647834459548
0.8301000000000023,0.26326044969299944,0.8301000000000023,0.24094552849599546,0.8301000000000023,0.05581006602920308,0.8301000000000023,0.302674540885539,0.8301000000000023,0.21347667480642546
0.8401000000000021,0.301383015654764,0.8401000000000021,0.23627768597511217,0.8401000000000021,0.08145181303604979,0.8401000000000021,0.2715769545771234,0.8401000000000021,0.19324327764983107
0.8501000000000019,0.30739111683720294,0.8501000000000019,0.2188624588214945,0.8501000000000019,0.11240063551718985,0.8501000000000019,0.23759188615208032,0.8501000000000019,0.1968638036304445
0.8601000000000021,0.32395522633920715,0.8601000000000021,0.19712827647784917,0.8601000000000021,0.1315268109267645,0.8601000000000021,0.2135762403887145,0.8601000000000021,0.18837358247210212
0.8701000000000023,0.353954255520647,0.8701000000000023,0.16989724207417403,0.8701000000000023,0.13560598097253887,0.8701000000000023,0.2022489507402025,0.8701000000000023,0.16446968313691898
0.8801000000000021,0.4005436314310449,0.8801000000000021,0.16040373158213986,0.8801000000000021,0.1395260843253126,0.8801000000000021,0.18289715520891933,0.8801000000000021,0.1550533860482422
0.8901000000000019,0.4694871365020388,0.8901000000000019,0.17481007725271572,0.8901000000000019,0.14323185837812816,0.8901000000000019,0.15273299729100082,0.8901000000000019,0.16515794269075418
0.9001000000000021,0.5169668493889342,0.9001000000000021,0.22598233152348274,0.9001000000000021,0.15058162400567518,0.9001000000000021,0.13883845932443611,0.9001000000000021,0.20832590781346516
0.9101000000000024,0.5339399133362235,0.9101000000000024,0.32941024765452626,0.9101000000000024,0.16311062221037848,0.9101000000000024,0.1480680543153476,0.9101000000000024,0.29848714358474915
0.9201000000000021,0.5163061906459587,0.9201000000000021,0.39730629076225465,0.9201000000000021,0.17173772543213595,0.9201000000000021,0.1594843287095536,0.9201000000000021,0.34884418759427505
0.9301000000000019,0.44654545349667113,0.9301000000000019,0.4116818935517131,0.9301000000000019,0.17448753821592872,0.9301000000000019,0.17419432320746636,0.9301000000000019,0.33924554426347064
0.9401000000000022,0.3935280234266387,0.9401000000000022,0.3920121322258687,0.9401000000000022,0.18502567981718532,0.9401000000000022,0.18437537490115752,0.9401000000000022,0.2936019777835009
0.9501000000000024,0.3671437294878377,0.9501000000000024,0.3181873098461961,0.9501000000000024,0.20795251026279035,0.9501000000000024,0.18735235695290575,0.9501000000000024,0.19062270453263067
0.9601000000000022,0.35717354165958826,0.9601000000000022,0.2891147949498699,0.9601000000000022,0.22537707029096302,0.9601000000000022,0.20578841311381688,0.9601000000000022,0.11504183170335906
0.970100000000002,0.3749131888781553,0.970100000000002,0.33559187440707194,0.970100000000002,0.23351285122735185,0.970100000000002,0.2503220459966233,0.970100000000002,0.08571417248899205
0.9801000000000022,0.38114440805750444,0.9801000000000022,0.39213295715671126,0.9801000000000022,0.22254029155941818,0.9801000000000022,0.288097296494279,0.9801000000000022,0.07116025763672036
0.9901000000000024,0.3668271526598831,0.9901000000000024,0.4666434719688716,0.9901000000000024,0.1774494969963322,0.9901000000000024,0.31380535170257856,0.9901000000000024,0.0829850896816498
1.0001000000000022,0.34864188313327504,1.0001000000000022,0.5392707798320586,1.0001000000000022,0.1536354213828394,1.0001000000000022,0.34891657399771303,1.0001000000000022,0.08470081877702225
1.010100000000002,0.3231453961489932,1.010100000000002,0.6083384999940166,1.010100000000002,0.17003803418847493,1.010100000000002,0.40180141269395875,1.010100000000002,0.06730859027411958
1.0201000000000022,0.2890950425749142,1.0201000000000022,0.6780266380685337,1.0201000000000022,0.18981347253214292,1.0201000000000022,0.44209564543721097,1.0201000000000022,0.049762869068776285
1.0301000000000025,0.237677747742782,1.0301000000000025,0.7489744125109666,1.0301000000000025,0.21643676878635315,1.0301000000000025,0.4568271327607699,1.0301000000000025,0.03190551116454031
1.0401000000000022,0.21841143992952036,1.0401000000000022,0.7359061095940123,1.0401000000000022,0.21172528550344905,1.0401000000000022,0.45478186624350925,1.0401000000000022,-0.010646724603712082
1.050100000000002,0.26746597953127915,1.050100000000002,0.5443036422885624,1.050100000000002,0.14042739570425222,1.050100000000002,0.41708599781454736,1.050100000000002,-0.10567557583294365
1.0601000000000023,0.36090195707193984,1.0601000000000023,0.3684526660661737,1.0601000000000023,0.07177895540322393,1.0601000000000023,0.3974549758506667,1.0601000000000023,-0.17055575479871535
1.0701000000000025,0.5531224255087575,1.0701000000000025,0.22766146031896808,1.0701000000000025,0.009027676888442429,1.0701000000000025,0.418032805696122,1.0701000000000025,-0.16833082453297635
1.0801000000000023,0.7091192849877177,1.0801000000000023,0.1475034309022461,1.0801000000000023,-0.042791420298596346,1.0801000000000023,0.47937166237544776,1.0801000000000023,-0.10547008250458186
1.090100000000002,0.7764307570182553,1.090100000000002,0.21579214353582987,1.090100000000002,-0.0678455218211997,1.090100000000002,0.6405047571651696,1.090100000000002,0.10584385383910624
1.1001000000000023,0.8144203353479224,1.1001000000000023,0.2562648150873439,1.1001000000000023,-0.08913493482260443,1.1001000000000023,0.7552896493217652,1.1001000000000023,0.27359167823090697
1.1101000000000025,0.7770107584468576,1.1101000000000025,0.22521052385646645,1.1101000000000025,-0.10074372019807801,1.1101000000000025,0.7508934489932959,1.1101000000000025,0.32931235760367195
1.1201000000000023,0.7446710265950954,1.1201000000000023,0.19551607681861696,1.1201000000000023,-0.10069300737301243,1.1201000000000023,0.7027618938183854,1.1201000000000023,0.3611493215311715
1.130100000000002,0.7260386535803154,1.130100000000002,0.1694982455619089,1.130100000000002,-0.06911846607986262,1.130100000000002,0.5363828977625006,1.130100000000002,0.32841179555118777
1.1401000000000023,0.7212007231078825,1.1401000000000023,0.13291132233443878,1.1401000000000023,-0.050008052361432416,1.1401000000000023,0.4297811600040613,1.1401000000000023,0.3146445407231416
1.1501000000000026,0.7577461202624427,1.1501000000000026,0.06461712319472523,1.1501000000000026,-0.0682900213671187,1.1501000000000026,0.5025111971377573,1.1501000000000026,0.35778809935084166
1.1601000000000024,0.7998529742902566,1.1601000000000024,-0.011196015104674094,1.1601000000000024,-0.08555510961029315,1.1601000000000024,0.6059277811320725,1.1601000000000024,0.3905275195808424
1.1701000000000021,0.8595711084166885,1.1701000000000021,-0.11081912740972279,1.1701000000000021,-0.09960007543885366,1.1701000000000021,0.8065184301848947,1.1701000000000021,0.39032050155151254
1.1801000000000024,0.8803973267009378,1.1801000000000024,-0.16629892858827788,1.1801000000000024,-0.08764394544386042,1.1801000000000024,0.9695377734427121,1.1801000000000024,0.39431273945065676
1.1901000000000026,0.763334025181267,1.1901000000000026,-0.06527062668219265,1.1901000000000026,0.01649788792542535,1.1901000000000026,0.99934975979112,1.1901000000000026,0.4131932483689161
1.2001000000000024,0.6599503087126912,1.2001000000000024,0.048118081590469486,1.2001000000000024,0.11375106015796584,1.2001000000000024,1.0,1.2001000000000024,0.4238819338462469
1.2101000000000022,0.6080278883886149,1.2101000000000022,0.2080054614325826,1.2101000000000022,0.18508974525709204,1.2101000000000022,0.8909465285413017,1.2101000000000022,0.4037537597125147
1.2201000000000024,0.5840572207636108,1.2201000000000024,0.34253976354168375,1.2201000000000024,0.24632744483766428,1.2201000000000024,0.7543235330483898,1.2201000000000024,0.36647548996817125
1.2301000000000026,0.6718935639347373,1.2301000000000026,0.3756617547188606,1.2301000000000026,0.26716120234406854,1.2301000000000026,0.5074224414188081,1.2301000000000026,0.2605968377814892
1.2401000000000024,0.7477771171942534,1.2401000000000024,0.3893070336197419,1.2401000000000024,0.2863213795034059,1.2401000000000024,0.31116190807573624,1.2401000000000024,0.1801154696018843
1.2501000000000022,0.7692090719676545,1.2501000000000022,0.31422506770654524,1.2501000000000022,0.2978574684150111,1.2501000000000022,0.34559725137076763,1.2501000000000022,0.21533283967652447
1.2601000000000024,0.7950020321209235,1.2601000000000024,0.24330864215178621,1.2601000000000024,0.3031356702665968,1.2601000000000024,0.41105779062928827,1.2601000000000024,0.25983142023733824
1.2701000000000027,0.842086959717036,1.2701000000000027,0.19272985481761523,1.2701000000000027,0.27786065882519706,1.2701000000000027,0.6279942866504574,1.2701000000000027,0.34964414611291367
1.2801000000000025,0.872939725814272,1.2801000000000025,0.15218711911866156,1.2801000000000025,0.25623551965684827,1.2801000000000025,0.7864336720342426,1.2801000000000025,0.41651463172015885
1.2901000000000022,0.8185736440425782,1.2901000000000022,0.164333654504488,1.2901000000000022,0.25377220992197497,1.2901000000000022,0.6377632265723893,1.2901000000000022,0.36293835591891743
1.3001000000000025,0.7717155650456887,1.3001000000000025,0.19694789733532858,1.3001000000000025,0.24867608177177997,1.3001000000000025,0.5072909188450543,1.3001000000000025,0.31661762225252316
1.3101000000000027,0.7709780745225187,1.3101000000000027,0.3552923430424226,1.3101000000000027,0.2274069262132143,1.3101000000000027,0.4886071714867136,1.3101000000000027,0.31486664741439924
1.3201000000000025,0.7859821748271852,1.3201000000000025,0.5217879728841327,1.3201000000000025,0.19973172283848215,1.3201000000000025,0.4905620221803563,1.3201000000000025,0.3341685411275782
1.3301000000000023,0.9063338445179067,1.3301000000000023,0.7428338350112754,1.3301000000000023,0.12918527638641852,1.3301000000000023,0.6306367213754166,1.3301000000000023,0.4943627089914668
1.3401000000000025,1.0,1.3401000000000025,0.9293098036229751,1.3401000000000025,0.06444947780853484,1.3401000000000025,0.7555127737378496,1.3401000000000025,0.6566747794086688
1.3501000000000027,0.8979723846192449,1.3501000000000027,0.862273219788621,1.3501000000000027,0.04232509697455899,1.3501000000000027,0.7689320826612359,1.3501000000000027,0.8345181352167472
1.3601000000000025,0.795276808944083,1.3601000000000025,0.8099458961013657,1.3601000000000025,0.021727250567225874,1.3601000000000025,0.7730706451818473,1.3601000000000025,0.9950701413126963
1.3701000000000023,0.6865695906192357,1.3701000000000023,0.8900019137375933,1.3701000000000023,0.014868213999629227,1.3701000000000023,0.6936824900777303,1.3701000000000023,1.0
1.3801000000000025,0.5649825816905681,1.3801000000000025,0.9653310661065236,1.3801000000000025,0.008950265125821739,1.3801000000000025,0.5951119999549084,1.3801000000000025,0.9935058855134649
1.3901000000000028,0.3131665788792824,1.3901000000000028,0.9928663585506746,1.3901000000000028,0.012547758489189275,1.3901000000000028,0.3025867890880407,1.3901000000000028,0.8715027089362493
1.4001000000000026,0.05989550728106198,1.4001000000000026,1.0,1.4001000000000026,0.017054146498169005,1.4001000000000026,0.047014467628997636,1.4001000000000026,0.7567651921671543
1.4101000000000024,-0.21010885536697615,1.4101000000000024,0.7725146550096736,1.4101000000000024,0.032012822931653945,1.4101000000000024,0.2164003743582913,1.4101000000000024,0.7255827631910907
1.4201000000000026,-0.46760950514887195,1.4201000000000026,0.5568804842111769,1.4201000000000026,0.045187994879029615,1.4201000000000026,0.38584668069079786,1.4201000000000026,0.7010897977507377
1.4301000000000028,-0.5292186533619156,1.4301000000000028,0.5269147090839811,1.4301000000000028,0.03042159654414416,1.4301000000000028,0.5562392474735178,1.4301000000000028,0.7813984277027237
1.4401000000000026,-0.590804985096665,1.4401000000000026,0.49961962576185204,1.4401000000000026,0.016229853472766353,1.4401000000000026,0.705244873867321,1.4401000000000026,0.8593800456991297
1.4501000000000024,-0.6519578037438772,1.4501000000000024,0.5230676867356817,1.4501000000000024,0.012956560407961105,1.4501000000000024,0.44789863287408693,1.4501000000000024,0.8931484365398252
1.4601000000000026,-0.7106645096451877,1.4601000000000026,0.5455778252705532,1.4601000000000026,0.009814199065748767,1.4601000000000026,0.20084624152063832,1.4601000000000026,0.9255660917468856
