V_0,I(nA)_0,V_1,I(nA)_1,V_2,I(nA)_2,V_3,I(nA)_3,V_4,I(nA)_4,V_5,I(nA)_5,V_6,I(nA)_6,V_7,I(nA)_7,V_8,I(nA)_8,V_9,I(nA)_9,V_10,I(nA)_10,V_11,I(nA)_11,V_12,I(nA)_12,V_13,I(nA)_13,V_14,I(nA)_14,V_15,I(nA)_15,V_16,I(nA)_16,V_17,I(nA)_17,V_18,I(nA)_18,V_19,I(nA)_19,V_20,I(nA)_20,V_21,I(nA)_21,V_22,I(nA)_22,V_23,I(nA)_23,V_24,I(nA)_24,V_25,I(nA)_25,V_26,I(nA)_26,V_27,I(nA)_27,V_28,I(nA)_28,V_29,I(nA)_29,V_30,I(nA)_30,V_31,I(nA)_31,V_32,I(nA)_32,V_33,I(nA)_33,V_34,I(nA)_34,V_35,I(nA)_35,V_36,I(nA)_36,V_37,I(nA)_37,V_38,I(nA)_38,V_39,I(nA)_39,V_40,I(nA)_40,V_41,I(nA)_41,V_42,I(nA)_42,V_43,I(nA)_43,V_44,I(nA)_44,V_45,I(nA)_45,V_46,I(nA)_46,V_47,I(nA)_47,V_48,I(nA)_48,V_49,I(nA)_49,V_50,I(nA)_50,V_51,I(nA)_51,V_52,I(nA)_52,V_53,I(nA)_53,V_54,I(nA)_54,V_55,I(nA)_55,V_56,I(nA)_56,V_57,I(nA)_57,V_58,I(nA)_58,V_59,I(nA)_59
-0.892187494999999,-8.866059703554064e-10,1.6434378280000028,7.134237928793453e-09,1.1278125050000027,8.65616013636873e-10,1.1356250100000027,1.2847497884677109e-08,1.1278125050000027,1.4221803185852109e-09,1.1278125050000027,4.67666794500898e-10,1.1278125050000027,1.684134382287803e-09,1.4481252050000029,3.3187062208837454e-09,1.1278125050000027,1.9494401825207787e-10,1.1278125050000027,8.912800694494043e-10,1.2059375540000028,3.8849534128191254e-09,1.1278125050000027,1.5031565830119068e-09,1.1278125050000027,7.15312351499634e-10,1.1278125050000027,3.0411043217819555e-09,1.1278125050000027,9.133317916532898e-11,1.1278125050000027,1.0578621113226825e-09,1.1278125050000027,9.876602331470968e-10,1.1278125050000027,3.67344576434837e-09,1.1278125050000027,1.985749229544278e-09,1.3543751470000027,1.1493027624883657e-08,1.2762500980000027,1.0910400505156642e-09,1.1278125050000027,1.8140170504917525e-09,1.4715627200000028,6.601267868589912e-09,1.1278125050000027,1.7635284551661436e-09,1.3465626420000028,2.0880642829651207e-09,1.1278125050000027,5.163797013166143e-09,1.1278125050000027,1.3206970475431268e-09,1.1278125050000027,8.36691455221982e-10,1.1356250100000027,4.891232135491541e-09,1.1278125050000027,1.479998186656745e-09,1.3934376710000027,3.5584457528702995e-09,1.4325001960000028,5.873076994756893e-09,1.6356253230000029,8.673976297034944e-09,1.3153126220000029,1.8558136535878115e-09,1.3075001170000027,4.416874905153825e-09,1.1278125050000027,2.1271605084774458e-09,1.5184377500000028,6.7688377499500975e-09,1.1278125050000027,2.6307991455335223e-09
-0.892187494999999,-8.866059703554064e-10,1.6534378280000026,7.965973884824237e-09,1.1378125050000025,9.062431281682974e-10,1.1456250100000025,7.624718461871846e-09,1.1378125050000025,1.6363298296657476e-09,1.1378125050000025,6.156736704593761e-10,1.1378125050000025,1.7279091225531543e-09,1.4581252050000026,3.6178961252820658e-09,1.1378125050000025,1.8362492105119142e-10,1.1378125050000025,9.053942374795614e-10,1.2159375540000026,3.9736064366411936e-09,1.1378125050000025,1.8660373439384596e-09,1.1378125050000025,8.571420073489985e-10,1.1378125050000025,3.049956440766041e-09,1.1378125050000025,9.718995125877634e-11,1.1378125050000025,9.895280066496489e-10,1.1378125050000025,1.0403953391456487e-09,1.1378125050000025,3.6503914125826813e-09,1.1378125050000025,1.925212025517342e-09,1.3643751470000025,1.2660470305881519e-08,1.2862500980000025,1.1434122044137908e-09,1.1378125050000025,1.695697349528013e-09,1.4815627200000026,6.599367797732715e-09,1.1378125050000025,1.844008467645263e-09,1.3565626420000025,2.158392639059825e-09,1.1378125050000025,4.468799912171693e-09,1.1378125050000025,1.2765370340562969e-09,1.1378125050000025,8.456781178059053e-10,1.1456250100000025,4.975385706594981e-09,1.1378125050000025,1.5241349614236043e-09,1.4034376710000025,3.6088686058015827e-09,1.4425001960000026,5.71043368744246e-09,1.6456253230000026,7.552536201998099e-09,1.3253126220000027,1.6100050383637796e-09,1.3175001170000025,4.6685240755465525e-09,1.1378125050000025,2.0487004323886497e-09,1.5284377500000026,7.1075435128266405e-09,1.1378125050000025,2.4444202267980547e-09
-0.892187494999999,-8.866059703554064e-10,1.6634378280000028,8.37193118461423e-09,1.1478125050000028,9.054716886460057e-10,1.1556250100000027,4.464301058802377e-09,1.1478125050000028,1.660295533055367e-09,1.1478125050000028,7.399266761014355e-10,1.1478125050000028,1.8307565002985364e-09,1.4681252050000029,3.612990271479322e-09,1.1478125050000028,2.0145733418619442e-10,1.1478125050000028,8.486148707581299e-10,1.2259375540000028,3.842230343455857e-09,1.1478125050000028,1.5838229276471727e-09,1.1478125050000028,7.246501090755443e-10,1.1478125050000028,3.0813413933020267e-09,1.1478125050000028,9.565569835712987e-11,1.1478125050000028,9.45973389221794e-10,1.1478125050000028,1.026619029346543e-09,1.1478125050000028,3.690272009121585e-09,1.1478125050000028,1.9455933515585207e-09,1.3743751470000027,1.2311247206727446e-08,1.2962500980000027,1.2162871038062315e-09,1.1478125050000028,1.4918845946531137e-09,1.4915627200000028,6.910402354031879e-09,1.1478125050000028,1.9910038003156945e-09,1.3665626420000028,2.3806299603595007e-09,1.1478125050000028,3.750227628278218e-09,1.1478125050000028,1.3824909736622373e-09,1.1478125050000028,8.583464023249477e-10,1.1556250100000027,3.60188717935635e-09,1.1478125050000028,1.5117995405459062e-09,1.4134376710000027,3.5324891619033e-09,1.4525001960000028,5.825643386546856e-09,1.6556253230000029,7.820025951207067e-09,1.335312622000003,1.6847470543763153e-09,1.3275001170000027,4.901748785532582e-09,1.1478125050000028,1.8199675263563404e-09,1.5384377500000028,7.309143932840467e-09,1.1478125050000028,2.511671617722148e-09
-0.892187494999999,-8.866059703554064e-10,1.673437828000003,7.949092238190446e-09,1.157812505000003,9.194625887051579e-10,1.165625010000003,4.2575532836844645e-09,1.157812505000003,1.5818746760177294e-09,1.157812505000003,7.862478124336345e-10,1.157812505000003,1.8772106946681296e-09,1.478125205000003,3.5656646013683702e-09,1.157812505000003,1.2317836565617378e-10,1.157812505000003,8.942761859306038e-10,1.235937554000003,3.4904355537900614e-09,1.157812505000003,1.6254819826782609e-09,1.157812505000003,7.459376373924446e-10,1.157812505000003,2.7207367486954e-09,1.157812505000003,9.899888802907726e-11,1.157812505000003,1.0665388202945547e-09,1.157812505000003,1.120610112347657e-09,1.157812505000003,3.794169901735162e-09,1.157812505000003,2.0784724279595614e-09,1.384375147000003,1.2531127396327089e-08,1.306250098000003,1.3329290537347134e-09,1.157812505000003,1.5660510016693962e-09,1.501562720000003,7.03348998732578e-09,1.157812505000003,2.2398536966574084e-09,1.376562642000003,2.5769807674235543e-09,1.157812505000003,3.866733922369862e-09,1.157812505000003,1.384024283954496e-09,1.157812505000003,8.532645681585396e-10,1.165625010000003,2.805787694623854e-09,1.157812505000003,1.3858653566744617e-09,1.423437671000003,3.667945959402198e-09,1.462500196000003,6.719389855296912e-09,1.665625323000003,8.670332815752392e-09,1.3453126220000031,2.4685094252318637e-09,1.337500117000003,5.400602111408524e-09,1.157812505000003,1.8071005676144371e-09,1.548437750000003,7.558775005962044e-09,1.157812505000003,2.6305187699367664e-09
-0.892187494999999,-8.866059703554064e-10,1.6834378280000029,8.03587478076446e-09,1.1678125050000028,8.258798530103862e-10,1.1756250100000027,4.377159420571994e-09,1.1678125050000028,1.7147093350079308e-09,1.1678125050000028,8.321409747079308e-10,1.1678125050000028,1.7858168476409603e-09,1.488125205000003,3.837420807764571e-09,1.1678125050000028,1.0421793272476609e-10,1.1678125050000028,9.219275570976207e-10,1.2459375540000028,3.662139523149258e-09,1.1678125050000028,1.712269467652666e-09,1.1678125050000028,8.474399432608253e-10,1.1678125050000028,3.1442847921857394e-09,1.1678125050000028,1.0124420854279101e-10,1.1678125050000028,1.0710982454101777e-09,1.1678125050000028,1.075211561332075e-09,1.1678125050000028,3.863814363057483e-09,1.1678125050000028,2.151823811087017e-09,1.3943751470000028,1.3649029236822004e-08,1.3162500980000027,1.2653685077085626e-09,1.1678125050000028,1.4078045030130701e-09,1.5115627200000028,6.9722753540267975e-09,1.1678125050000028,2.292208534427023e-09,1.3865626420000028,2.6691438987495806e-09,1.1678125050000028,4.262266526067602e-09,1.1678125050000028,1.4890708529710683e-09,1.1678125050000028,8.322004744689557e-10,1.1756250100000027,3.1142145227910426e-09,1.1678125050000028,1.4114349137222353e-09,1.4334376710000027,3.7036326334656484e-09,1.4725001960000028,6.9186533096530465e-09,1.6756253230000029,1.142058602691078e-08,1.355312622000003,2.5096891372660553e-09,1.3475001170000027,5.443537893548734e-09,1.1678125050000028,1.9397235483295053e-09,1.5584377500000028,7.365359562367954e-09,1.1678125050000028,2.6773982980707743e-09
-0.892187494999999,-8.866059703554064e-10,1.6934378280000026,7.833150789637281e-09,1.1778125050000026,9.02341977970296e-10,1.1856250100000025,4.524049183782269e-09,1.1778125050000026,1.8152336891711413e-09,1.1778125050000026,7.986525247648868e-10,1.1778125050000026,1.8176474249406819e-09,1.4981252050000027,4.935950928692703e-09,1.1778125050000026,9.231749720283422e-11,1.1778125050000026,1.0218878734269688e-09,1.2559375540000026,3.923143366047732e-09,1.1778125050000026,1.8092447317727227e-09,1.1778125050000026,9.318054097110676e-10,1.1778125050000026,3.490146252273418e-09,1.1778125050000026,1.0825026618559067e-10,1.1778125050000026,1.1333913240897967e-09,1.1778125050000026,1.068301728083184e-09,1.1778125050000026,3.991708063180688e-09,1.1778125050000026,2.184832840166616e-09,1.4043751470000025,1.4098868886864808e-08,1.3262500980000025,1.458261570412738e-09,1.1778125050000026,1.3262032007088797e-09,1.5215627200000026,7.139790206179903e-09,1.1778125050000026,2.314033145003182e-09,1.3965626420000026,2.520025996057727e-09,1.1778125050000026,5.595129553545193e-09,1.1778125050000026,1.6399676151695502e-09,1.1778125050000026,9.139707390949975e-10,1.1856250100000025,4.201483460609982e-09,1.1778125050000026,1.4924883112431877e-09,1.4434376710000025,3.6092224299821696e-09,1.4825001960000026,6.328581119205451e-09,1.6856253230000027,1.00014624247996e-08,1.3653126220000027,2.5099554717439517e-09,1.3575001170000025,3.585096865592245e-09,1.1778125050000026,1.999067944692721e-09,1.5684377500000026,7.365500784086614e-09,1.1778125050000026,2.860214782552058e-09
-0.892187494999999,-8.866059703554064e-10,1.7034378280000029,7.68158683550644e-09,1.1878125050000028,1.12356706645222e-09,1.1956250100000028,8.346178518311479e-09,1.1878125050000028,1.681609871455371e-09,1.1878125050000028,8.644431976872426e-10,1.1878125050000028,1.6914869704984558e-09,1.508125205000003,7.069480977554139e-09,1.1878125050000028,1.1183601660557732e-10,1.1878125050000028,1.1180281580096421e-09,1.2659375540000029,3.6666679545638084e-09,1.1878125050000028,1.808216523966578e-09,1.1878125050000028,1.0653488604839908e-09,1.1878125050000028,3.4365983755988264e-09,1.1878125050000028,2.2343239448563972e-10,1.1878125050000028,1.219090416498414e-09,1.1878125050000028,1.0639601960079616e-09,1.1878125050000028,4.097998371508014e-09,1.1878125050000028,2.1921324700238637e-09,1.4143751470000028,1.4013639866641513e-08,1.3362500980000027,1.7076511020095773e-09,1.1878125050000028,1.4702563804873015e-09,1.5315627200000028,6.8522588749967865e-09,1.1878125050000028,2.415950941498519e-09,1.4065626420000028,2.615575717015965e-09,1.1878125050000028,5.4010767404951574e-09,1.1878125050000028,1.5750427815063755e-09,1.1878125050000028,8.123051735992038e-10,1.1956250100000028,5.22754560102714e-09,1.1878125050000028,1.464299340030292e-09,1.4534376710000028,3.780523337535092e-09,1.4925001960000028,6.357957050162824e-09,1.695625323000003,9.500115783016574e-09,1.375312622000003,2.50596211645719e-09,1.3675001170000027,2.621121518378449e-09,1.1878125050000028,2.001896657575005e-09,1.5784377500000029,7.535384667570258e-09,1.1878125050000028,2.8958756000238426e-09
-0.892187494999999,-8.866059703554064e-10,1.713437828000003,7.684241757449628e-09,1.197812505000003,9.6165451040953e-10,1.205625010000003,9.517179586939036e-09,1.197812505000003,1.4841364289807774e-09,1.197812505000003,7.999835644783972e-10,1.197812505000003,1.7407343812399432e-09,1.5181252050000031,4.431255330705765e-09,1.197812505000003,1.4425132155679903e-10,1.197812505000003,1.3654448066303504e-09,1.275937554000003,3.981971676254361e-09,1.197812505000003,1.766204246756853e-09,1.197812505000003,9.154985794368161e-10,1.197812505000003,3.822612350600094e-09,1.197812505000003,1.6344202315599809e-10,1.197812505000003,1.1997755428224171e-09,1.197812505000003,1.0821284574127205e-09,1.197812505000003,4.198210305004806e-09,1.197812505000003,2.2575348271040096e-09,1.424375147000003,1.378045848974144e-08,1.346250098000003,1.782455897432122e-09,1.197812505000003,1.5444451427662843e-09,1.541562720000003,6.60962827533298e-09,1.197812505000003,2.592533911755071e-09,1.416562642000003,2.836982917230449e-09,1.197812505000003,5.3832095963727865e-09,1.197812505000003,1.6160499595968907e-09,1.197812505000003,8.228417499887915e-10,1.205625010000003,5.618808762108734e-09,1.197812505000003,1.6127454776848815e-09,1.463437671000003,3.9190620304928835e-09,1.502500196000003,7.258614999646256e-09,1.7056253230000031,1.0339512073720416e-08,1.3853126220000032,2.419291247308766e-09,1.377500117000003,2.398921707430221e-09,1.197812505000003,2.4291260653455543e-09,1.588437750000003,7.951717748255384e-09,1.197812505000003,2.980957569881687e-09
-0.892187494999999,-8.866059703554064e-10,1.723437828000003,7.666535196008057e-09,1.2078125050000028,8.640174487975901e-10,1.2156250100000028,5.5391836063537e-09,1.2078125050000028,1.4454170550112463e-09,1.2078125050000028,8.04066365034406e-10,1.2078125050000028,1.7202103236904921e-09,1.528125205000003,4.711050765886699e-09,1.2078125050000028,2.2068341697764556e-10,1.2078125050000028,1.5338354153360064e-09,1.2859375540000029,3.81075445067039e-09,1.2078125050000028,1.848483207617416e-09,1.2078125050000028,9.073571066295842e-10,1.2078125050000028,4.097438855698539e-09,1.2078125050000028,2.1239296883601191e-10,1.2078125050000028,1.2148149623183476e-09,1.2078125050000028,1.0595805083560854e-09,1.2078125050000028,4.428986991057837e-09,1.2078125050000028,2.4079328596792528e-09,1.4343751470000028,1.3476576256819807e-08,1.3562500980000027,1.8786378626278556e-09,1.2078125050000028,1.704807858679253e-09,1.5515627200000028,6.515976313700158e-09,1.2078125050000028,2.7404378303761713e-09,1.4265626420000028,3.323394447671238e-09,1.2078125050000028,5.941609660104429e-09,1.2078125050000028,1.7183565673424398e-09,1.2078125050000028,8.310623784975895e-10,1.2156250100000028,6.295453813037758e-09,1.2078125050000028,1.7448428506567674e-09,1.4734376710000028,3.893299922956635e-09,1.5125001960000029,7.138455001657558e-09,1.715625323000003,9.551145706594855e-09,1.395312622000003,3.059325567350466e-09,1.3875001170000028,2.57993885373627e-09,1.2078125050000028,2.4309351523327932e-09,1.5984377500000029,7.942742946713273e-09,1.2078125050000028,3.31280705201286e-09
-0.892187494999999,-8.866059703554064e-10,1.7334378280000027,7.569820737985338e-09,1.2178125050000026,8.066068942023568e-10,1.2256250100000026,5.881010891270584e-09,1.2178125050000026,1.958183231030921e-09,1.2178125050000026,1.1463159725460035e-09,1.2178125050000026,1.7509208439743673e-09,1.5381252050000027,4.352463330001612e-09,1.2178125050000026,2.2085858074876868e-10,1.2178125050000026,1.6703846445169965e-09,1.2959375540000027,3.6854224711838658e-09,1.2178125050000026,1.8812774187856666e-09,1.2178125050000026,8.136222115878986e-10,1.2178125050000026,4.18231851774553e-09,1.2178125050000026,3.666584015081483e-10,1.2178125050000026,1.2049965085648874e-09,1.2178125050000026,1.0700118547023227e-09,1.2178125050000026,4.644338543166291e-09,1.2178125050000026,2.4422870620288557e-09,1.4443751470000026,1.4664765403165038e-08,1.3662500980000025,1.9991945825906715e-09,1.2178125050000026,1.84118300053296e-09,1.5615627200000026,6.737790637304123e-09,1.2178125050000026,2.88020232749927e-09,1.4365626420000026,3.6300304000306188e-09,1.2178125050000026,6.226821969460745e-09,1.2178125050000026,1.7651598969406772e-09,1.2178125050000026,7.772095358071761e-10,1.2256250100000026,6.650884008438487e-09,1.2178125050000026,1.889180576745682e-09,1.4834376710000026,3.978642028012892e-09,1.5225001960000026,6.452141385289771e-09,1.7256253230000027,1.0027264792921726e-08,1.4053126220000027,2.7520921284572097e-09,1.3975001170000025,2.498347177404494e-09,1.2178125050000026,2.513488972963238e-09,1.6084377500000027,8.440897209670332e-09,1.2178125050000026,3.3820624397231206e-09
-0.892187494999999,-8.866059703554064e-10,1.743437828000003,7.994869620078295e-09,1.2278125050000028,8.471854700115461e-10,1.2356250100000028,7.08004047237904e-09,1.2278125050000028,2.4754094130728915e-09,1.2278125050000028,9.48057722278026e-10,1.2278125050000028,1.783928628485822e-09,1.548125205000003,5.769629451438246e-09,1.2278125050000028,2.294922063e-10,1.2278125050000028,1.3831021991241508e-09,1.3059375540000029,4.179549845066729e-09,1.2278125050000028,1.957301709201422e-09,1.2278125050000028,9.874338670983567e-10,1.2278125050000028,3.6681594968599257e-09,1.2278125050000028,2.831445477090085e-10,1.2278125050000028,1.2117761052555354e-09,1.2278125050000028,1.1221868883930083e-09,1.2278125050000028,4.570292829460192e-09,1.2278125050000028,2.4540461383035584e-09,1.3762500980000028,2.2386191229746235e-09,1.2278125050000028,1.8928479484443958e-09,1.5715627200000029,6.977149093129789e-09,1.2278125050000028,2.8930021661053733e-09,1.4465626420000028,3.807526951648672e-09,1.2278125050000028,5.985174404475607e-09,1.2278125050000028,1.5660471485462796e-09,1.2278125050000028,8.032226756e-10,1.2356250100000028,6.0373520866438425e-09,1.2278125050000028,1.840660299147053e-09,1.4934376710000028,4.1243479172042974e-09,1.5325001960000029,7.144810263537086e-09,1.735625323000003,1.0589627966598056e-08,1.415312622000003,3.043635166702986e-09,1.4075001170000028,2.4192324640194033e-09,1.2278125050000028,2.5491368819069333e-09,1.618437750000003,8.753070541658687e-09,1.2278125050000028,3.115675110319482e-09
-0.892187494999999,-8.866059703554064e-10,1.7534378280000031,8.22208360959918e-09,1.237812505000003,8.751189300865141e-10,1.245625010000003,1.3517139285745513e-08,1.237812505000003,2.2290458880739145e-09,1.237812505000003,1.4607959329526289e-09,1.237812505000003,1.9549643014818173e-09,1.5581252050000032,5.102991684501596e-09,1.237812505000003,2.391544876381357e-10,1.237812505000003,1.1854559587613512e-09,1.3159375540000031,3.822172245715944e-09,1.237812505000003,2.014267470240612e-09,1.237812505000003,1.0451428961415311e-09,1.237812505000003,3.818712873856695e-09,1.237812505000003,3.1923577245162163e-10,1.237812505000003,1.1508008596899974e-09,1.237812505000003,1.1701971692010924e-09,1.237812505000003,4.74175811829054e-09,1.237812505000003,2.4586769658891266e-09,1.386250098000003,2.495728214055811e-09,1.237812505000003,1.982509113978578e-09,1.581562720000003,7.047564769832346e-09,1.237812505000003,2.8841677021153966e-09,1.456562642000003,3.8280234896355416e-09,1.237812505000003,6.15423998443717e-09,1.237812505000003,1.5746395812555475e-09,1.237812505000003,8.153005272836631e-10,1.245625010000003,5.300235232699045e-09,1.237812505000003,1.8818132813469613e-09,1.503437671000003,4.389889499061396e-09,1.542500196000003,8.15817671614271e-09,1.7456253230000032,1.1337898377164135e-08,1.4253126220000032,3.223944151359384e-09,1.417500117000003,2.5936564612609862e-09,1.237812505000003,2.3007548760868908e-09,1.6284377500000031,9.680464759363438e-09,1.237812505000003,3.1370699740538574e-09
-0.892187494999999,-8.866059703554064e-10,1.763437828000003,9.040319469400618e-09,1.2478125050000028,8.165031257687524e-10,1.2556250100000028,1.4044282486980926e-08,1.2478125050000028,2.251066307724299e-09,1.2478125050000028,1.7344189653148644e-09,1.2478125050000028,2.1355378694182415e-09,1.568125205000003,4.644951875072065e-09,1.2478125050000028,2.3037871984512097e-10,1.2478125050000028,1.295799223899235e-09,1.325937554000003,3.584272913236664e-09,1.2478125050000028,1.9305890899712355e-09,1.2478125050000028,1.096234540944418e-09,1.2478125050000028,3.666658020245121e-09,1.2478125050000028,3.4755037155377265e-10,1.2478125050000028,1.0714977073588969e-09,1.2478125050000028,1.174231131933354e-09,1.2478125050000028,4.946191436941807e-09,1.2478125050000028,2.4696416136836744e-09,1.3962500980000028,2.7707041046476086e-09,1.2478125050000028,2.00704127011298e-09,1.5915627200000029,7.48210311165443e-09,1.2478125050000028,2.8662268071072704e-09,1.4665626420000029,3.744032840064699e-09,1.2478125050000028,6.5950628297085456e-09,1.2478125050000028,1.5627141927085453e-09,1.2478125050000028,8.350814423892729e-10,1.2556250100000028,5.496035458729212e-09,1.2478125050000028,1.8464225642275515e-09,1.5134376710000028,4.704413885104646e-09,1.5525001960000029,9.994302204145883e-09,1.755625323000003,1.2174828528150207e-08,1.435312622000003,3.2200661520677824e-09,1.4275001170000028,2.7361163431507062e-09,1.2478125050000028,2.372564018188874e-09,1.638437750000003,1.0763101211378514e-08,1.2478125050000028,3.1752665161045275e-09
-0.892187494999999,-8.866059703554064e-10,1.7734378280000027,1.023414990826874e-08,1.2578125050000026,8.398310506581562e-10,1.2656250100000026,1.4654938679042825e-08,1.2578125050000026,2.5072528560612876e-09,1.2578125050000026,1.90977320666722e-09,1.2578125050000026,2.192377427534749e-09,1.5781252050000028,4.739943333592578e-09,1.2578125050000026,2.1301509886411198e-10,1.2578125050000026,1.4214833715163123e-09,1.3359375540000027,3.812184021108387e-09,1.2578125050000026,1.9171114162831176e-09,1.2578125050000026,1.1242550382422828e-09,1.2578125050000026,3.900083549227808e-09,1.2578125050000026,5.205871351305276e-10,1.2578125050000026,1.2414070847495073e-09,1.2578125050000026,1.1651600401100722e-09,1.2578125050000026,4.9054130192700674e-09,1.2578125050000026,2.5555229348873647e-09,1.4062500980000026,2.750866277836303e-09,1.2578125050000026,2.1850231605072242e-09,1.6015627200000027,9.051139609005146e-09,1.2578125050000026,2.6123663948978774e-09,1.4765626420000026,3.873863550742982e-09,1.2578125050000026,7.242867930220737e-09,1.2578125050000026,1.5698170847077943e-09,1.2578125050000026,8.300798932270067e-10,1.2656250100000026,5.512714255128509e-09,1.2578125050000026,1.8469205093304776e-09,1.5234376710000026,5.068279746868959e-09,1.5625001960000027,1.070431441009764e-08,1.7656253230000027,1.1228301617872198e-08,1.4453126220000028,4.670656755295398e-09,1.4375001170000026,2.9058442034629135e-09,1.2578125050000026,2.695850853124261e-09,1.6484377500000027,1.1016802804246765e-08,1.2578125050000026,3.2781720315948983e-09
-0.892187494999999,-8.866059703554064e-10,1.783437828000003,9.913666054466246e-09,1.2678125050000029,8.769379804918365e-10,1.2756250100000028,1.0542785063955012e-08,1.2678125050000029,1.9475002172635723e-09,1.2678125050000029,1.951597952001158e-09,1.2678125050000029,2.100021870145606e-09,1.588125205000003,5.278503061884647e-09,1.2678125050000029,2.828520839259234e-10,1.2678125050000029,1.2938815382909176e-09,1.345937554000003,4.201037995261997e-09,1.2678125050000029,1.8933712101825706e-09,1.2678125050000029,1.1628099066792971e-09,1.2678125050000029,3.590592155573498e-09,1.2678125050000029,8.368709173882858e-10,1.2678125050000029,1.3613233606317862e-09,1.2678125050000029,1.1680222359903804e-09,1.2678125050000029,5.287349500228291e-09,1.2678125050000029,2.7819138261640883e-09,1.4162500980000028,2.5788391024288185e-09,1.2678125050000029,2.291653932960194e-09,1.611562720000003,9.287128500993979e-09,1.2678125050000029,2.675687123133902e-09,1.4865626420000029,3.883319170223766e-09,1.2678125050000029,7.4253080673283e-09,1.2678125050000029,1.6531943014657834e-09,1.2678125050000029,8.423753361191665e-10,1.2756250100000028,5.700104391685844e-09,1.2678125050000029,1.8360627935519425e-09,1.5334376710000028,5.057929916971265e-09,1.572500196000003,1.0011899921633114e-08,1.775625323000003,1.1018301292882569e-08,1.455312622000003,6.025236889565516e-09,1.4475001170000028,2.826164721492565e-09,1.2678125050000029,3.303010460146995e-09,1.658437750000003,1.1894122723629996e-08,1.2678125050000029,3.3575287897816225e-09
-0.892187494999999,-8.866059703554064e-10,1.7934378280000032,1.0897963720177922e-08,1.277812505000003,8.411913423641776e-10,1.285625010000003,9.417006554435014e-09,1.277812505000003,2.1241972056402903e-09,1.277812505000003,1.539614536094117e-09,1.277812505000003,2.049019138504433e-09,1.5981252050000032,4.955371719060002e-09,1.277812505000003,2.2332376771014985e-10,1.277812505000003,1.2568867993215686e-09,1.3559375540000032,5.5762245406657716e-09,1.277812505000003,1.9813959610934455e-09,1.277812505000003,1.1694645865151507e-09,1.277812505000003,3.6760695379025278e-09,1.277812505000003,6.99672559806902e-10,1.277812505000003,1.3300989427156369e-09,1.277812505000003,1.224925657270077e-09,1.277812505000003,5.055261301835235e-09,1.277812505000003,2.6977629501527766e-09,1.426250098000003,2.725052881683604e-09,1.277812505000003,2.3055136629868628e-09,1.6215627200000031,9.111510922352804e-09,1.277812505000003,2.7855885578246394e-09,1.496562642000003,4.050986217333221e-09,1.277812505000003,6.9591406438405326e-09,1.277812505000003,1.724229232611474e-09,1.277812505000003,8.708947773217192e-10,1.285625010000003,5.625570473482307e-09,1.277812505000003,1.9423604348418036e-09,1.543437671000003,4.794119753613894e-09,1.5825001960000031,1.0220735499220191e-08,1.7856253230000032,1.1700727544881408e-08,1.4653126220000032,6.154512936761567e-09,1.457500117000003,2.790560385193799e-09,1.277812505000003,3.3202286240475873e-09,1.6684377500000032,1.097502736160413e-08,1.277812505000003,3.195418240287241e-09
-0.892187494999999,-8.866059703554064e-10,1.803437828000003,1.2175553397133349e-08,1.2878125050000029,8.833583154293186e-10,1.2956250100000029,1.4339187295374818e-08,1.2878125050000029,2.305985979910199e-09,1.2878125050000029,9.927852919508316e-10,1.2878125050000029,2.119828753070462e-09,1.608125205000003,4.383349932977732e-09,1.2878125050000029,2.2216397545321496e-10,1.2878125050000029,1.0418118193974822e-09,1.365937554000003,5.365880214063516e-09,1.2878125050000029,1.9587360615383124e-09,1.2878125050000029,1.1835614919505541e-09,1.2878125050000029,3.7224129337014093e-09,1.2878125050000029,8.380877018043751e-10,1.2878125050000029,1.261851271637536e-09,1.2878125050000029,1.2175810331968641e-09,1.2878125050000029,4.941912026675057e-09,1.2878125050000029,2.6646656510078393e-09,1.4362500980000028,2.8336077542022e-09,1.2878125050000029,2.250104257095138e-09,1.631562720000003,9.46931660741517e-09,1.2878125050000029,3.005722261268909e-09,1.506562642000003,4.238292066027604e-09,1.2878125050000029,7.1062476588373284e-09,1.2878125050000029,1.7092148945568257e-09,1.2878125050000029,8.878384461822901e-10,1.2956250100000029,5.7100018060877185e-09,1.2878125050000029,2.0578857833105154e-09,1.5534376710000029,4.344352869019846e-09,1.592500196000003,9.977794689415464e-09,1.795625323000003,1.0066226928022973e-08,1.475312622000003,4.855718247601334e-09,1.4675001170000028,2.7812227391136485e-09,1.2878125050000029,3.0746790466540404e-09,1.678437750000003,1.0867431830927545e-08,1.2878125050000029,3.184434622556826e-09
