V,didv_0,didv_1,didv_2,didv_3,didv_4,didv_5,didv_6,didv_7,didv_8,didv_9,didv_10,didv_11,didv_12,didv_13,didv_14,didv_15,didv_16,didv_17,didv_18,didv_19,didv_20,didv_21,didv_22,didv_23,didv_24,didv_25,didv_26,didv_27,didv_28,didv_29,didv_30,didv_31,didv_32,didv_33,didv_34,didv_35,didv_36,didv_37,didv_38,didv_39,didv_40,didv_41,didv_42,didv_43,didv_44,didv_45,didv_46,didv_47,didv_48,didv_49,didv_50,didv_51,didv_52,didv_53,didv_54,didv_55,didv_56,didv_57,didv_58,didv_59
-0.33812410959999983,0.0782263141015394,0.2095705532959525,0.029101792037978646,0.00921071147776001,-0.06841217648233221,0.00353043477829982,0.016598409751800852,0.00419166366550273,0.021710252264288025,0.0014179287283604344,0.005333580135642748,0.008707799654887414,0.002402085598027408,0.0633916376407919,0.011794619278343431,0.028755404225926387,0.005582837051288483,0.002896620630841482,0.08525310499036974,0.0010523956305269805,0.044702074881361506,0.05195290857656567,0.09355654397183491,0.035293396711437726,0.08143268333654609,0.05300915075853533,0.002633697436727449,0.058219582052573035,0.023082958938648607,0.02787232192758972,0.012076780396036544,0.06784958567953163,0.05389253382104507,0.00477599351542486,0.011837959050927879,0.008475108618070833,0.012061233814122453,0.02538834950844399,0.01620903754883294,0.008185845271639914,0.03236055012304166,0.06080133491257518,0.030677843067951065,-0.017862648763907987,0.029035873926440883,0.029798627505543334,0.005802766220167011,0.03252685798797927,0.006330176052415782,0.016618453355181067,0.022293734736138354,0.008049602134940258,0.11620308751594542,0.014805281017777481,0.01951509599490023,-0.0029953864623121886,0.019130819564293106,0.014245761619922461,0.023520586182142377,0.026080253640608834
-0.3281241095999998,0.0859885769003227,0.2902990566309743,0.034906914026746734,0.00820964891485041,-0.02131999093473263,0.002457634038113482,0.007115882585239916,0.0032499637300122826,0.019074985237995074,0.0023642841080740826,0.007885084505484667,0.008857053662521541,0.0019834440190417656,0.06031542444670536,0.01472102351981772,0.031692117277500494,0.005288983735391224,0.0030420198673421664,0.07870500876951164,0.0007802293828302699,0.03991347873526808,0.05438276727631833,0.08551822312401494,0.04272587414463658,0.0784869838461662,0.04911284671555063,0.0016436817344294408,0.06816865543280112,0.02604718269125427,0.022166667684173285,0.0121257397782142,0.08742861038704272,0.06258792693018991,0.004215691964639919,0.009233868685946008,0.007457897674684686,0.00973133876163927,0.02672745588357534,0.017480181199131143,0.006799785900775818,0.028795843608365488,0.08160580323894778,0.028989662350275308,-0.009474317626562628,0.029774271733320774,0.03012828649136815,0.0059358718246811755,0.03133806191393459,0.006667389390874202,0.013391357055779466,0.018639128634077236,0.007591434723175041,0.09898007830671515,0.015674097633076763,0.013983103249914775,-0.0008216161814013248,0.021899584052444687,0.013931356723331017,0.022988102207810453,0.027860476106000974
-0.3181241095999998,0.09223293536690845,0.3568154277245687,0.03384247747816507,0.008478948148798893,0.005858006090213327,0.0018948235939045717,0.003686556201500203,0.0030102254359182594,0.017794441239832585,0.0030333950368921277,0.009632916708276483,0.008076454151099076,0.0023777149181008245,0.050516078211930444,0.014808347022805136,0.031111285169062954,0.005144138580086949,0.002891769680440345,0.05907298326369403,0.0007422086838017996,0.032388331798209144,0.056595085213705286,0.08168891445765707,0.04746926637741551,0.07358391038728108,0.047712092596766814,0.0011120482816141155,0.061325361319063895,0.02481082959807617,0.013017928049870078,0.011864461208203014,0.10984023578716048,0.06904185461692353,0.0036715270582608735,0.007151771467260384,0.006332443230642916,0.009444218839888814,0.0338789038625101,0.02133152257120714,0.006173307965335865,0.024120155978427173,0.1153729756863251,0.028137047564763647,-0.006122892788857754,0.03101824820559283,0.027914043250692494,0.005387094050946716,0.036367226059681144,0.0075814831617767725,0.01865786780240723,0.014349876203639459,0.008613400649234432,0.08581905797189998,0.014146227300612331,0.009254867128229044,0.004487464196772373,0.01995247345356675,0.01467239924216727,0.020495598427475056,0.02734777821387568
-0.3081241095999998,0.09225902897059425,0.323560792571521,0.02782740122152888,0.007880056041216487,0.004690805397822454,0.0020520704726535305,0.003726821109724726,0.0030829275958822156,0.0139589837067743,0.003156218858784899,0.008106108454308238,0.00669680407564827,0.0025157131957745734,0.042724943909436625,0.014272189741092412,0.0434804230128791,0.004948134842093209,0.0028722613874452635,0.056941588098292716,0.0007878467890104405,0.024404821409439413,0.04919797459365687,0.07898559775131547,0.04946194046059302,0.06925214774486504,0.05215477881093371,0.0025529015072070526,0.05640568586072336,0.021618809363723294,0.008795301081935896,0.012997153566782903,0.09787218326243047,0.07358307178743696,0.0033080475458657534,0.005361928063559981,0.005280140333869601,0.012780646153535977,0.03593237189338088,0.019769463309001954,0.006276987288971535,0.021474826453672227,0.11995144752080866,0.025986650341879927,-0.004806158635381526,0.027453735244275114,0.025828801957625994,0.005091497456001453,0.035831507844672913,0.00866049086708903,0.016600158579712226,0.008628507000396137,0.008050437257513683,0.0913551437236961,0.011859699358588202,0.00920962778618544,0.006948173530290673,0.01361191759647626,0.014335105955685823,0.019103023378710563,0.024692056548406515
-0.2981241095999998,0.04702762927429723,0.25633834972432706,0.025886509394070816,0.005635894010446746,0.00017800827187837561,0.0024154063870244387,0.0032614913014177146,0.0032550442159260174,0.008709628372775913,0.0012881442515318162,0.006141540796666374,0.0061850363318949626,0.0024787812828519404,0.045133281396328224,0.015079019883574839,0.06908342317799827,0.004243515961944983,0.003658240676971721,0.07165726489697237,0.0007363865132185573,0.02261392670161132,0.0416572693314778,0.07377634027288651,0.05067709166334751,0.06580311249001977,0.05734475914016803,0.004421509369027583,0.05601032296709087,0.021794511079702546,0.006863658090856205,0.018496132704723355,0.05520272950922115,0.07939473671601824,0.0025967134244311105,0.003970954387818938,0.004415042902472069,0.012245703085003579,0.02329996312819569,0.01749688024902869,0.006045066855396758,0.02122658991242098,0.08027217484690277,0.022807762524061564,-0.0039605595173262806,0.023431556720828275,0.024875720691134893,0.004523610070159154,0.03292772987524189,0.008097443315996834,0.010866511854125545,0.006760590821200622,0.007573424275462205,0.09748514001250648,0.011824011887447881,0.012631514931175777,0.006311483351859774,0.011761023752703128,0.01253589462106826,0.0186608064858096,0.023435934014755286
-0.2881241095999998,0.05718740261273453,0.22269740206682362,0.023872286596301848,0.002124925552020292,-0.0011314231194742273,0.0028704319404480386,0.0033027688622633542,0.002890766641785742,0.0066185146842507245,0.0006351848776124446,0.005236075038938546,0.0063871296403975614,0.001899453709907335,0.05009137257274788,0.016358062960828635,0.06418633858296242,0.003010567251985524,0.005076626279885548,0.06700071068832603,0.0005917880886638654,0.02356330275676611,0.04090797859544877,0.06838275803218181,0.05175222363448137,0.05896232545941498,0.056202302189399374,0.003884941235247558,0.05867167209469413,0.022219890839366017,0.005170976354374677,0.012013944883007329,0.0553917403264185,0.0801949932081733,0.0015186718469736883,0.0040687250943829845,0.003935818707857868,0.009750181098954152,0.008910244288856355,0.01859468576007898,0.006333372650991126,0.020745026485976235,0.06094038223691198,0.023275331901285595,-0.005081531409382861,0.023630611930636175,0.023208932087100963,0.00489009597603689,0.02922532534796365,0.00648472640284679,0.008708340938205944,0.0065132951974426,0.010115198397221872,0.09212101563216853,0.012520298041222339,0.01627852913230934,0.005652574516592819,0.012846734858273128,0.012361348311283155,0.01887172169200616,0.02443575037151033
-0.2781241095999998,0.06261078445888209,0.16396235888647756,0.019972043859643192,0.0023094996812214937,0.003901888173141137,0.00343513886392576,0.0033456654614273536,0.0016810022582447286,0.008847703687603537,0.0007572481159864425,0.005411697948552839,0.005889792497290799,0.0010003561940779007,0.05328667210836476,0.017804150585257937,0.04844141006380259,0.002128335592260761,0.00578937036409637,0.04960827416488898,0.0005716901515688373,0.022869342159241485,0.040101807115388154,0.06585524308289005,0.052074327921896334,0.0548487195860703,0.05085224836887556,0.0025772905786488804,0.05688148485771398,0.021573973087890226,0.0038831814227215542,0.004918090345705544,0.06409892706644327,0.07908942767859135,0.0011593895589460212,0.005437754649727435,0.0037934137675802505,0.006649685481778207,0.0059676482142031785,0.015723776817990368,0.00642024900700264,0.01933314429768317,0.05734786391126878,0.02347223991503615,-0.006531354002120381,0.02674019382565912,0.02193381625718094,0.007423892435182945,0.026849319661297815,0.0062459913376028955,0.007851720174564801,0.005168413242160405,0.010189218414368923,0.07416488103015978,0.01333599157671455,0.01823970406935875,0.005879917871939924,0.012731998526979581,0.013027034790011336,0.017600576265483028,0.023788514105400577
-0.26812410959999977,0.023153554917566526,0.042426301713033646,0.018017198350109426,0.004514666992674232,0.05004779646339325,0.0037131080813886746,0.003152862034032479,0.0006367931390427958,0.010840879623842344,9.31824277988529e-05,0.005412811149288073,0.0035969762940607107,0.0005127413795573224,0.05422516374447758,0.017240189682063017,0.043193360005768205,0.0023152002366682474,0.005169714566808509,0.05219273841804307,0.0009713873966217003,0.01933609133844072,0.0349578812223291,0.06128770899817967,0.05321964971579632,0.05230048570504311,0.044655780533365504,0.0018758902558050274,0.051003094367782054,0.020492167258971305,0.003240053660259114,-0.00039493194547178946,0.06754694409270981,0.07319623263957944,0.0007725663025445427,0.006113638725063274,0.003656615970509267,0.004951072431832908,0.006682764655003554,0.012778229747310105,0.006307278934955997,0.0208392954435483,0.0550870182811559,0.023351804458096235,-0.006141452107113313,0.029168610266073352,0.020417576096915815,0.006968585617657712,0.024894573287762452,0.00654857413516493,0.008820784454474966,0.003985998012556464,0.007404997814645681,0.06387865236930554,0.014702742962013378,0.01732444163189025,0.0066226979029593135,0.01124068027234207,0.01298029996128272,0.014911920918533498,0.01962873383248397
-0.25812410959999976,0.010988878171305384,-0.0010778955812288035,0.01785477779478239,0.003643253468747062,0.16337795048213086,0.0034158451891545924,0.003583471314119607,0.00033344691936498344,0.010713005347625088,0.0010604827365502563,0.004581146672131558,0.002143823015166526,0.0006964857723170197,0.0558817729027203,0.015363700462196966,0.04840545649462033,0.0025998696674292333,0.005115716464618344,0.04951813814633776,0.0016135531639197823,0.01385664872479828,0.02897820449282691,0.05335623159676061,0.051806523782405786,0.0455940221112368,0.04222713044224496,0.0015890913189054924,0.06812912663385445,0.020044666787351763,0.0034767426719383154,-0.004576941440909739,0.05964626202900433,0.06655509645975106,0.000766127147903857,0.004008420948771478,0.0025253325118360544,0.005320296850660467,0.007147535120046198,0.01604694224786993,0.006433234497297718,0.02183825324707472,0.05975530141964492,0.021689316985656595,-0.004538256323410409,0.029858876248405216,0.018615655641025162,0.005420502920532699,0.024146062395974437,0.0067778116127886695,0.012206604800988218,0.002700977359328504,0.0054110991913778415,0.05007113181351665,0.014366142282073325,0.013563104857139602,0.005640529320836102,0.011158570036146506,0.012032775587967377,0.012883656658824197,0.017384842087065994
-0.24812410959999975,0.04849807945005415,-0.10653517044732679,0.016360172023773167,0.0029309707269141094,0.2539914145896513,0.0025195438720995865,0.0033551115136602142,0.00024106197887070337,0.010816964735776143,0.0020497415149431032,0.00336211605157562,0.001962732450359061,0.001666010065436943,0.05836630461224674,0.014383702480002333,0.0446324430959942,0.002714348990537239,0.005368321874617238,0.051470812641709905,0.002126305559052106,0.009887076668579745,0.023097028827364814,0.04869452544229013,0.046930654804009514,0.04206467706857646,0.04521828656742949,0.0010989445222223044,0.09522142982968201,0.019189887897119104,0.002848923963782037,-0.009444910693970215,0.032248018300066225,0.06620949999671073,0.001436758529679935,0.0021379326682990024,0.0016966684913091114,0.005939461891425373,0.0070475956171279315,0.018265662378371333,0.006473188099490807,0.017291465222915216,0.07352539934620232,0.020803547548377137,-0.003431903920929973,0.02798083058153494,0.017499952700916914,0.004251813331859363,0.021841454500872624,0.00720735250896839,0.01352975321584558,0.0010468567594077093,0.005731756379597679,0.03195085588683396,0.012326535944408456,0.010058446436439234,0.004379903385649102,0.014689319156979855,0.01251907458238518,0.012368680282033615,0.017639636758737802
-0.23812410959999974,0.06058493835707559,-0.13481041057586327,0.013908307975455678,0.002488873408238901,0.3256696751978189,0.002680218519282327,0.0004183433629929771,0.0002892130735318915,0.011292580722040719,0.0016001601402929307,0.003346001424059542,0.002763770142958402,0.0017106612942386138,0.06223948192854797,0.013998874204835915,0.03386061674641116,0.003307132675349954,0.00502609536875831,0.04579598627470447,0.0020866222201563513,0.009915381308806303,0.02106313732125954,0.044160542394963656,0.041802036855414386,0.044878561273436667,0.04446663025414079,0.000970793770011896,0.08463053562095973,0.01708428793742474,0.0014846915554635341,-0.01172254233205006,0.028928955058992612,0.06058047166762871,0.0021560008059362686,0.0011007923738705432,0.001139940828673376,0.0034707983296449856,0.006692391703231732,0.017197720692529964,0.005444296721482154,0.012429800637065266,0.07814783476137654,0.022024560088700823,-0.002609645791687117,0.024516945496366096,0.016288247060443878,0.003614599887849516,0.021435920577944155,0.006893870598920449,0.012961551884703847,0.0005106038268915966,0.006260645047944281,0.028198562561171214,0.010330562383019786,0.007318121545491435,0.004697414767386094,0.016072980959196966,0.012884867855632403,0.012683446484297969,0.01653580264720245
-0.22812410959999974,0.03187039249338005,-0.11609607585620094,0.012197129093559606,0.0006489563831234939,0.3324915121816308,0.0027994568436588317,-0.005961239487582961,0.0006439143793749978,0.01191226384020787,0.0007426058725330052,0.005097760413512895,0.003428317007050157,0.0013639667288642627,0.06250937193307482,0.013756279212968554,0.03325896176289521,0.00386351899220776,0.004677029535098718,0.0349543727006996,0.00182900264758056,0.01050967906806819,0.022794092974101773,0.04031516578778424,0.04125652607813887,0.0473538605346352,0.037361341063673406,0.002025886001197324,0.05269456119349203,0.014066140566616432,0.0009923387608984386,-0.005483351786994302,0.037566124208695574,0.04666766280709449,0.0024193124206157582,0.0013450649311034482,0.000989276692833994,0.0034377484063368028,0.007232863677270033,0.017313337795384406,0.003953897048558334,0.013963259947242703,0.0706735973475288,0.02303552728463231,0.0004945323783475974,0.02258120514259635,0.014414944520329345,0.0021191747311411517,0.02334222993740456,0.005393911915129192,0.012684480400880101,0.0011427900597922637,0.006724817689847714,0.036270967797597455,0.007493633759514225,0.005735782275211935,0.004770628439818336,0.014334825659137204,0.011539641376735492,0.012856810383432562,0.015476571142433136
-0.21812410959999973,0.05656537091887135,-0.10260781500681201,0.011759761137498872,0.001143258746311707,0.2614443390579235,0.0014263332946673703,-0.008495558748798126,0.0008436795072663699,0.011693662962786072,0.00034746377603698067,0.006525476765478607,0.0030178302123800623,0.0013207411540559822,0.06392322318070562,0.014365700669001117,0.03457925102536909,0.004055025898753945,0.004298325464057621,0.014874405523301095,0.001569624407512815,0.009517761381898294,0.0231142123274478,0.040692963869251815,0.040407633091887135,0.0449013289207047,0.03402411750097733,0.0017009016565963074,0.03497331308184463,0.012739565635710763,0.0013760300643817116,0.003136393443769759,0.040218323325954576,0.03452818994581331,0.0015970094918740054,0.001849063799288272,0.0010332981299094428,0.006481279586509212,0.007977771511887555,0.015689062508962966,0.003520246513880576,0.01768509287588347,0.07105937652816266,0.02078932380165203,0.008007167610230403,0.02229958888964333,0.013898775683288244,0.0015857544318062348,0.02329917004210272,0.0037027575232680765,0.009033534114025648,0.0019317720037295518,0.007244679803900726,0.042240121978339526,0.004956472797621913,0.004558474775192883,0.005385773500258874,0.01393649998441673,0.011554393591132195,0.012574392839038332,0.01616751340589339
-0.20812410959999972,0.07349492460425303,-0.07775409226427404,0.011680187450884673,0.0024199790141773425,0.2148616968015976,0.0009175190137199062,-0.007932447920400694,0.0013604878124776833,0.011397639329822504,0.0011034484407949927,0.0057778905280456445,0.0023693889353308575,0.002068968870505485,0.06385678887924588,0.014594474228753176,0.02213750368052734,0.004708930218225644,0.003909524283074674,0.016673572041293296,0.0009722879162811029,0.00926833256731281,0.02275800145925158,0.03889811125276377,0.03451416605790848,0.045235203878444305,0.029424531400382842,0.0007652100237439013,0.028489156678529762,0.010891880964137525,0.0014960309352943378,0.008081300091686207,0.032176409769081434,0.02991219945696366,0.000587533779280866,0.001990948189996133,0.0010535416143603123,0.005004462088772458,0.008079650675044693,0.010747717445299561,0.0035324744990320937,0.018583375153634604,0.07928640003496477,0.01851566820826951,0.01949648968608876,0.021553094767410273,0.014695632073829698,0.003401696050725323,0.0197505038644685,0.0035927954157858304,0.00485274652210796,0.002703945243914308,0.005429461456036979,0.0488706823901577,0.003448888565143534,0.003405394023795805,0.005946686048188124,0.015312580092619621,0.013374586245780732,0.012506316487310138,0.016182642172885238
-0.1981241095999997,0.05136050837287409,-0.015091784606506668,0.01212325667153808,0.002745176165382538,0.18355591954704648,0.0014359737354397864,-0.005189733808810663,0.002624406219434416,0.010768368332301232,0.001440803219017723,0.005111408682078938,0.0017701446470920134,0.0021229782445322735,0.05505600031171897,0.013171658100667514,0.009065370319354931,0.005223568750279169,0.003763009030679243,0.016519025877887745,0.0006504873853345373,0.011080133741723142,0.022799478118666436,0.03838965096507484,0.029868513948247338,0.04578885775151032,0.023533453771074735,0.0005263323002720132,0.022945141562572966,0.010282591194203603,0.0015104823071751198,0.011196849835262082,0.026752508941409806,0.03114228581864954,0.00023586805953005696,0.0014581987692589044,0.0009506320393453331,0.002125705079880182,0.006952161533305666,0.007995474453994672,0.003958890798975406,0.017455356734036392,0.09018083994601614,0.017756601849219237,0.02913111503674929,0.021155853818275356,0.01327208628097271,0.0039614757514593564,0.01564931055490465,0.004531776396146892,0.004831882595153337,0.00338763287743083,0.0030048064785359336,0.05620753697760595,0.0029395154306613505,0.002382322755345541,0.005197528004733163,0.015061793408186745,0.014642955254154816,0.012686017680694724,0.01550750428986529
-0.1881241095999997,0.008436285328830187,0.056224905892597744,0.012781744542867266,0.004046829618026355,0.141668140897788,0.002026294977866338,-0.004693780577277906,0.0031714304482240033,0.009862287254553835,0.0013834895399459737,0.005302235888017027,0.0013860209319755102,0.001745047221411174,0.04722731046852553,0.018188870120878924,0.009452593744833104,0.004341275966466157,0.003537464474168455,0.017686142629593227,0.0007796764778587558,0.00983780370817147,0.02371801325326075,0.038560867885533576,0.026443740380162874,0.04162981693021742,0.02246063677823579,0.0002714453133958588,0.019502077881985797,0.00927592423024501,0.001843496120681595,0.008112524222404448,0.02104228714172783,0.02905936871308792,0.00021879874468175918,0.0005067280772089654,0.0007838576567641595,0.0015855073887327549,0.006758337504235986,0.007039104459876911,0.004994663247597864,0.013405921544883513,0.08439301839070848,0.01728801281164625,0.03526882011763699,0.021215068365459052,0.011463924445576685,0.0030603477896757264,0.012934843974624431,0.004799007811455171,0.008049345019977113,0.0039550404926212285,0.0018411632268559184,0.05476296630552466,0.0031584834216509252,0.001480952859953457,0.00368653941188163,0.012699215167165403,0.014671456242486856,0.013623056997724066,0.014884597456851842
-0.1781241095999997,0.0205984938499687,0.054861967226224065,0.012409215948243072,0.004555386285156081,0.10943879404677462,0.002138748691320399,-0.006150982101422137,0.0021973380922948845,0.00888492123878134,0.0012775011705241945,0.005124161713739456,0.0016101407988807566,0.0021216877730364774,0.041249690714761256,0.026470073542803025,0.011338010019376637,0.004070436294513941,0.0032309341996008037,0.018078077555019875,0.000666814506804855,0.008862296033915923,0.022089604055863736,0.036255399320184484,0.022480193777687472,0.03555436616446662,0.023751196424330226,0.00017378165404730776,0.021491766579149953,0.008321835420880708,0.0018788587868381287,0.007350699193836339,0.014155809473939419,0.025665396260887947,0.00030546811233580004,-2.71978255347599e-05,0.0006567616802484663,0.0019387456849385355,0.007673034135142742,0.00580824967682278,0.005856804205113035,0.008767676285048303,0.07144680691194069,0.016675666662383428,0.04368239839324521,0.020980684930258876,0.01032114386998419,0.0025312560387169337,0.01183384665500388,0.0045851101738531,0.008358216295037727,0.003947055945654902,0.0008518679465522985,0.049996854391808,0.0035487265196638413,0.0013653353942139628,0.0027749576247085342,0.009900409976834529,0.013263228452352909,0.01508544501474121,0.014603146036452122
-0.16812410959999968,0.0360329615488044,0.06780723127123521,0.011302281243305524,0.0042690471499288625,0.06380029199489792,0.001646691306032999,-0.005711178321983399,0.0012257492396552086,0.007377690086168564,0.0018231675986562018,0.004083727139777961,0.0018848780717697572,0.002004791291280328,0.04150080080160146,0.02365002980796135,0.009658191514909428,0.004097583689248265,0.002774876533538912,0.017353918841709774,0.0005454584830123949,0.01030559770125008,0.0202662869521513,0.033819555832228766,0.02391529886289228,0.03072318246701009,0.026556389837286237,0.001369895467014184,0.032525409382522574,0.006212217093029781,0.0017781666165148714,0.00901558139754951,0.01756821195682966,0.021568018439893595,0.00037713654017110503,0.0002009346842934164,0.0005571538236449892,0.003144060198392911,0.00822620351651134,0.004854945705423111,0.005698676037069024,0.007867211552844281,0.07074635466035771,0.016103355491077363,0.04785593018521797,0.020792735382058426,0.00930070983125221,0.001370447934657292,0.01196000190100405,0.003958308475631817,0.00648799143018328,0.0030824783258674346,0.0004922197144395026,0.043429108399769344,0.0032964139837863555,0.002360220277864981,0.0025916868977839693,0.0077335694616836245,0.01192968642890652,0.015345264013974414,0.014122456036462028
-0.15812410959999967,0.03508839444009782,0.05677337300306826,0.01052565781353433,0.004972141194498098,0.015137080296365978,0.001145253119816641,-0.004446495235873538,0.001103970148813979,0.005700288123399619,0.0013821718722774683,0.0037169161986251938,0.0018293872702890895,0.0009611013702508275,0.04643855758716764,0.014474652363128646,0.015476156911246295,0.0033482849614781722,0.002490173430921991,0.01597416854097222,0.0006146253361523033,0.010958115444302554,0.019052758722596045,0.029471319673739463,0.028794048816868686,0.03059910251791409,0.028927646536109367,0.0017489792170521331,0.03615357846976957,0.005216787685875227,0.0019449351645941762,0.011440957013716009,0.019707711663425203,0.019061268872879115,0.0003416964284973154,0.0009913546377059406,0.00035027391974237955,0.006131868021358605,0.00822827451755603,0.00688070538108226,0.00529960344557755,0.008983584040018602,0.07627650264036236,0.015510749290927488,0.04662335792525372,0.020959718256754478,0.008394210323992492,-0.00042327342489062664,0.010351176616430684,0.0029183947123790125,0.0069573435633778396,0.003311946563970632,0.0024937877588208715,0.030073043815482495,0.002877829412082772,0.0027302659426883826,0.0024944433357638814,0.007410381274446698,0.012404746533564165,0.01408257304729391,0.013558925639263746
-0.14812410959999966,0.04273135286748107,0.04321465523661965,0.009350837804128419,0.007484407539769561,0.008824721874564748,0.0011266662719791613,-0.0029388708687105155,0.0014864427687405941,0.004066106816300728,0.0019410396255445709,0.003849468395899748,0.0016462231127019034,0.000587260024748688,0.04116655217650338,0.009699547917502355,0.0345934048879213,0.002858474516770815,0.0021147348078728854,0.014112786019266202,0.000523305198358787,0.01016474423638011,0.019904930199407804,0.024067245252391397,0.03186817794293442,0.03179496105406409,0.026145184068593404,0.0009659481440717911,0.030062990095970948,0.005004676702100233,0.0020164556084243347,0.012530723863316131,0.009483264953830846,0.016431655523827745,0.00035803859443176366,0.0014366212574754838,0.00027816475297626865,0.009096162602696394,0.008041765848963423,0.007110421814703896,0.005051366697164171,0.00867819168158551,0.07504393121446042,0.01417132481381626,0.04478841580689378,0.020782390362589536,0.008103774321477731,0.0012675585883559297,0.010914059828786281,0.0031154436358167975,0.005983823764146302,0.004115495145148143,0.003099619122721537,0.022311950044175133,0.002841515129557524,0.00248530439228967,0.0029619195829643035,0.007648250359279247,0.013482574650058865,0.01292922033192461,0.012697183107156864
-0.13812410959999966,0.056215109870330474,0.06848303386233036,0.008032321334046742,0.01010687591524297,0.011218564524247894,0.0013717110886327553,-0.001263577224308671,0.001547309605292437,0.0032651743838509393,0.0033048727026941376,0.003372672574082575,0.001812043306447529,0.0007113484055296283,0.03325184382599844,0.008166607206077016,0.04704784631737895,0.002429041300172318,0.001820894666684595,0.011307891536408318,0.0003929561144741634,0.01023699524928085,0.021260518781974228,0.020947428018534987,0.03254386487443175,0.030832294344298253,0.02308569804928526,0.00033134545716252553,0.03073807613676202,0.004599195657581366,0.0018230169314521203,0.012546770075335554,0.008458979077309733,0.012487354448480103,-0.00030706117713049156,0.0011739334575245697,0.00021492808305317298,0.00937438469688693,0.007802778244090912,0.00684415155800712,0.0050232806859246545,0.007740507782451186,0.06478475274741172,0.013403288740035654,0.04039790537722797,0.019751825272159212,0.007920768946151032,0.002836090578323512,0.012045128898125234,0.004129534044817215,0.004794659589757076,0.003990581755265921,0.0007599227824474182,0.021987047867257036,0.002815459341558636,0.002157643239065291,0.0030002018686668764,0.006925453502015596,0.01415581796364653,0.012193410170805146,0.011151025654923121
-0.12812410959999965,0.05594732051259384,0.078260869040477,0.007127814971624725,0.008541897685915761,0.012692338364398913,0.0016315702173407408,-0.0006788980017498063,0.0012974958918867635,0.0036610429558543004,0.003046529577354719,0.002903075372197036,0.002371424268210803,0.0002700038256746177,0.030981193432768932,0.007062996956264533,0.0406161204851991,0.001882701483135353,0.0017130223150920833,0.01046672396505173,0.0003389992479671362,0.0108045076645825,0.020657772818883056,0.020605458545684147,0.03013510703068363,0.028138380183360238,0.021755355757385367,-0.0002262451954692827,0.03606189078006235,0.0039329877027583565,0.001267873936831581,0.016586316209814846,0.00456420444436851,0.009219080802201093,-0.000802591371583102,0.0003156798892525616,0.00021554343024379234,0.008389384164260934,0.007985308091856623,0.00801695021345347,0.005181310612319189,0.0076758757463692585,0.055885825191349284,0.013394786308582884,0.036465726594711916,0.019175580079936753,0.007694800864691919,0.0027341235230354923,0.011308520082023385,0.0033463586490540117,0.0043689846170447185,0.0031814990005650415,-0.00037193485636777686,0.02154850543196308,0.0027927676425608073,0.0016213337857025813,0.002788890904298871,0.004339295952765684,0.013425870440071331,0.0117143371711954,0.009587813290925474
-0.11812410959999964,0.018074764978069476,0.045520466310754897,0.005191469126365862,0.006283319494267186,0.011781171754124468,0.0014411960218366478,-0.0003402417029828142,0.0010728011157209903,0.00412670623227863,0.002693360072356327,0.0026518727791824378,0.0023233886123140987,-0.0007122315048945108,0.03244102918400708,0.006545917716239087,0.03393809395847989,0.0015086068190727554,0.0017141345616287565,0.01241125459785309,0.0006725840927836249,0.010277969820705701,0.01803312136228972,0.022033330745718165,0.02343623199405588,0.02625968987339067,0.01903170695294233,-0.0005370632551757272,0.03616437679054198,0.0031601805704224236,0.0008240099933755971,0.020610886517576733,0.003842542018214068,0.010400414970927469,-2.948009814557654e-05,-0.0003726447472566314,0.000284969467046969,0.007420762333312994,0.008092757991519104,0.007156830157672912,0.005259254867012875,0.006981029174842637,0.05550022811849596,0.01286239276894048,0.03531936312826551,0.018903535856964145,0.0074667652453247494,0.002118842341749156,0.007996629238815074,0.002281264143898022,0.003870728679609507,0.0036222208673472754,-0.00010687198343741633,0.01988109779763093,0.0027940782083544567,0.0008000119646922134,0.003156932029700411,0.0026284950233948145,0.012265234527229397,0.010740012163161847,0.009148245483386098
-0.10812410959999963,0.005693918805748782,0.01605993349681542,0.00342064513218078,0.006897359527330735,0.010844167964784603,0.001120774815227094,8.818158125481983e-05,0.0008744155502047998,0.004791254798490526,0.0019810645059814315,0.0024080708662493973,0.0019321900282352662,-0.0004574863120154248,0.03131110745218712,0.0063239079621215735,0.028710914965737768,0.001446567548518945,0.001685398081924196,0.01157624507043794,0.000729792059516854,0.00932689484573842,0.016203100616569044,0.02310596666021462,0.017207241613020657,0.027135902091647714,0.015028261893084524,-0.0004144417897585396,0.03243121357180967,0.0015127938728786811,0.0007185754559521381,0.02354651469953547,0.0039112803106310535,0.01131357106993886,0.0005958441908114879,-0.0008250699346617491,0.00045464618088900165,0.004918688949137117,0.007721270168817397,0.0047931812836924355,0.00516033854548296,0.005801504124522305,0.05721917551070524,0.01110372579518371,0.03384286479356764,0.017590162108772803,0.006860469687007661,0.0007556554793358855,0.004954796774865197,0.001735845002941928,0.0017878968229900686,0.004779943151595738,-2.2562857411903445e-05,0.019272160798839956,0.0023286938169704437,0.0005748833856813235,0.0029578753025611654,0.002187875531060833,0.01281968406991607,0.011073986100325322,0.009246628078993978
