# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        22/01/2024
# Creation Comment                
# Ramp start value                -3.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -5.625e+001, -9.805e+001 [nm]
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
    2.36683e+000              1.964158636925e-009
    2.39698e+000              1.895541261239e-009
    2.42714e+000              2.012482121059e-009
    2.45729e+000              2.328088904256e-009
    2.48744e+000              2.707094405079e-009
    2.51759e+000              2.737712935616e-009
    2.54774e+000              2.839572297924e-009
    2.57789e+000              2.815921256968e-009
    2.60804e+000              2.669171133491e-009
    2.63819e+000              2.731374551712e-009
    2.66834e+000              2.798304179284e-009
    2.69849e+000              3.088118315980e-009
    2.72864e+000              3.296485519290e-009
    2.75879e+000              3.289215979577e-009
    2.78894e+000              3.296591215418e-009
    2.81910e+000              3.295511999974e-009
    2.84925e+000              3.296500192143e-009
    2.87940e+000              3.296718307474e-009
    2.90955e+000              3.288363039579e-009
    2.93970e+000              3.292118935319e-009
    2.96985e+000              3.296719357619e-009
    3.00000e+000              3.296929005776e-009
    3.00000e+000              3.296929005776e-009
    2.96985e+000              3.296929005776e-009
    2.93970e+000              3.296929005776e-009
    2.90955e+000              3.296929005776e-009
    2.87940e+000              3.245243500734e-009
    2.84925e+000              3.117009592088e-009
    2.81910e+000              2.932990480071e-009
    2.78894e+000              3.012220998930e-009
    2.75879e+000              2.746532943142e-009
    2.72864e+000              2.887618620660e-009
    2.69849e+000              2.423273804159e-009
    2.66834e+000              2.365646086853e-009
    2.63819e+000              2.207919583799e-009
    2.60804e+000              2.230832308649e-009
    2.57789e+000              2.225816769120e-009
    2.54774e+000              2.031896356874e-009
    2.51759e+000              2.047057685331e-009
    2.48744e+000              1.967818877392e-009
    2.45729e+000              1.987129477450e-009
    2.42714e+000              1.813156848148e-009
